"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
250	0.0796802	0.9694025	0.3198314	0.2798881	1.1020864	0.0409592	0.9463647	0.8423994	0.8870803	1.1021038	0.2793095	0.9036636	1.0575451	0.0268766	0.9644792	0.8754951	0.5275957	0.4982063	0.8908891	0.9305641	0.9248378	0.6257375	0.9490068	0.8209788	0.1769828	0.9439225	0.8219649	0.9876865	0.0248008	0.4290088	0.0822013	0.3851383	0.4879366	0.7994214	1.0113914	0.8141905	0.8545947	0.5600168	0.3865966	1.0301768	0.3991557	0.5081106	0.8561217	0.0544297	0.9371119	0.3854066	0.7452556	0.9366770	0.2868102	0.9016056
300	0.0845070	0.9926911	0.3609529	0.2778141	1.1083162	0.0257349	0.9211334	0.7156548	0.9547526	1.0772397	0.3058711	0.8866680	1.0359309	0.0102403	0.9661898	0.9899223	0.5174163	0.4582057	0.9269839	0.9194474	0.9451950	0.6278470	1.0104535	0.7933042	0.1979500	1.0267962	0.8290621	0.9558338	0.0157465	0.4843661	0.0769830	0.3848430	0.5324013	0.8331219	1.0496291	0.8767127	0.9091913	0.5768105	0.4015597	0.9403114	0.3728602	0.5625663	0.8813013	0.0600094	0.9665071	0.3827704	0.7782501	0.9965197	0.3225366	0.7777279
350	0.0575840	1.0067278	0.4561288	0.3362250	1.0880227	0.0513059	0.9875591	0.7016551	1.0506584	1.0218420	0.2795097	0.9009075	0.9193043	0.0157012	0.9565696	0.8958041	0.5783475	0.4394093	0.9214520	0.8636666	0.9962631	0.6358773	0.8684850	0.7543732	0.2160900	0.9610287	0.7639751	0.9829674	0.0103057	0.4678865	0.1026730	0.3913958	0.4639137	0.8837331	0.9605500	0.8038531	0.8219537	0.6181168	0.3904309	0.8600595	0.3533757	0.6367160	0.9517978	0.0526414	1.0160171	0.3290278	0.8543811	0.8941394	0.3374783	0.8751894
400	0.0560815	1.0586459	0.4347114	0.3837126	1.0663186	0.0358165	1.0450329	0.7346226	0.9617505	1.0168183	0.3115456	0.9665131	0.9747094	0.0310450	0.8242527	0.8297644	0.6586091	0.4255018	0.8679147	0.8443809	0.9481615	0.6657121	0.7713524	0.7765509	0.2503933	0.9405920	0.7489078	0.9513032	0.0089520	0.4214809	0.0716175	0.3378553	0.5172388	0.8507622	1.0381977	0.7893939	0.8066856	0.5879661	0.3605753	0.9359458	0.3512020	0.5934489	0.8356253	0.0553985	1.0164419	0.2506588	0.8709842	0.9209049	0.3164762	0.9669282
450	0.0808005	0.9872032	0.4723185	0.3059742	0.9987450	0.0424729	1.1062283	0.7126586	1.0486197	1.0407278	0.3870580	0.9739153	0.9555528	0.0298201	0.9114929	0.9403582	0.5273917	0.4792662	0.8879886	0.7524807	0.9973191	0.6066655	0.8536307	0.7981161	0.2705367	0.8587505	0.7826059	0.9737995	0.0140239	0.3605966	0.0551365	0.4049844	0.4519043	0.8576375	1.0361859	0.7860467	0.7631555	0.6243217	0.3631400	0.9137624	0.3765667	0.5929050	0.8423751	0.0614836	0.9736460	0.2262095	0.7780506	0.9569505	0.2716369	0.9050399
500	0.1072906	1.0652405	0.3939367	0.3049972	0.9648883	0.0667654	1.0247503	0.8213659	1.0532717	1.0341917	0.2304723	0.9917018	0.9789887	0.0359613	0.9074499	0.9213741	0.6143093	0.4553767	0.9601150	0.7299352	0.9453646	0.6305801	0.7542384	0.7855042	0.2259632	0.8606393	0.7283496	0.9467847	0.0136422	0.3526149	0.0791684	0.3500962	0.4720601	0.8594699	1.0570587	0.7700945	0.7949882	0.6545210	0.3685556	0.9450000	0.3658742	0.5254336	0.8479932	0.0584593	0.8565209	0.2382301	0.8436008	0.9059186	0.3492720	0.9939911
550	0.0731627	0.9704303	0.4028720	0.6973775	0.9700480	0.0913148	1.0143874	0.7026472	1.0142318	1.0714661	0.3493607	1.0006149	0.9896166	0.1497463	0.9066760	0.8190592	0.3185127	0.4268228	0.9000576	0.7268317	0.9638663	0.6672108	0.7673548	0.4784345	0.1549453	0.9029495	0.6866458	1.0187743	0.0277517	0.4021827	0.1070800	0.3735387	0.4360221	0.8902163	1.0014191	0.8211004	0.7467664	0.6444101	0.3475268	0.9600768	0.3221274	0.4875860	0.7228436	0.0542505	0.8728520	0.1503053	0.8297464	0.9378537	0.3256652	0.9429634
600	0.0995262	1.0126156	0.2854596	0.8265077	0.9331564	0.0663515	0.9680475	0.6514579	0.9375741	0.9722814	0.3938475	0.9290120	1.0212587	0.2882879	0.9038931	0.7031491	0.1609132	0.4859270	0.8957780	0.7530064	0.8966305	0.6069542	0.8675211	0.1863432	0.1289153	0.9686104	0.7010716	1.0287447	0.0214111	0.4464499	0.0701568	0.3589931	0.4099204	0.8948351	0.9968003	0.8146916	0.7643157	0.6099577	0.3925339	1.0218513	0.4041893	0.5590404	0.7759611	0.0567124	0.9133682	0.1972480	0.8445557	0.8317574	0.3413629	0.9082640
650	0.0873894	0.9687350	0.2463420	0.9100504	0.9225808	0.0461470	0.9603328	0.6481003	0.9564258	1.0506136	0.7323639	0.9632352	0.9827440	0.3320942	0.7781892	0.7684808	0.0720366	0.5731540	1.0240924	0.8644845	0.8441727	0.6460781	0.9621486	0.0790825	0.0950184	1.0612557	0.8273109	0.9853051	0.0255646	0.3768021	0.0913944	0.3223154	0.5753426	0.8299949	0.9569553	0.7337970	0.8292765	0.6381469	0.3823224	0.9728048	0.4546239	0.6977557	0.7652279	0.0604748	1.0087160	0.2824505	0.8007374	0.9079938	0.3234787	0.9487627
700	0.0786678	0.8798574	0.1688306	0.9322024	1.0036776	0.0602991	1.0253392	0.6427223	1.0357974	0.9669118	0.7350525	0.9275874	0.9927111	0.4747174	0.6906355	0.6966740	0.0781493	0.4681805	1.0361484	0.9308136	0.8026771	0.6543922	0.9522737	0.0450759	0.0917916	1.1674746	0.9137656	1.0390284	0.0265794	0.4617877	0.0936529	0.2905397	0.6206503	0.8215718	1.0520639	0.6435558	0.8587948	0.6568975	0.4467084	0.9694161	0.4007499	0.7206209	0.7575754	0.0562127	1.0779398	0.3601483	0.7739500	0.8516134	0.3401882	0.8923227
750	0.0929618	0.9332202	0.1871367	1.0068724	1.0036361	0.0786398	1.0087691	0.6776860	1.0659023	0.9912067	0.6692448	0.9533814	0.8957508	0.5229276	0.7122800	0.7063703	0.0839618	0.4316737	0.9766541	0.8788980	0.8039599	0.5628213	0.9737978	0.0459369	0.1104725	1.0505870	0.9347698	1.1003683	0.0438622	0.4828679	0.1072760	0.3842082	0.6124431	0.8551023	0.9912716	0.5999299	0.8604687	0.6526938	0.4736106	1.0722688	0.4107655	0.7715656	0.8097448	0.0316338	1.0703570	0.4557763	0.8513054	0.8501059	0.3550201	0.8373355
800	0.1192880	0.9175701	0.1739587	0.9867090	1.0167697	0.1128605	0.8518217	0.7735138	0.9968474	0.9318704	0.4219623	1.0184802	0.9548451	0.3698079	0.8560226	0.7183277	0.1255476	0.4164227	0.9295921	0.9752834	0.8896667	0.6551576	0.8978518	0.0451728	0.1126107	1.0365171	0.9393409	1.0570610	0.0212401	0.4965716	0.0838508	0.2799989	0.7201311	0.8121735	1.0088817	0.6865578	0.9016032	0.6579056	0.4111789	0.9660938	0.3700968	0.7501810	0.7702166	0.0450838	0.9728328	0.5522702	0.7762327	0.9145025	0.3767098	0.8633515
850	0.0907591	1.0161386	0.1817328	0.9777350	1.0395371	0.1593667	0.9276157	0.7078515	1.0307975	0.9923095	0.4381180	0.9455528	0.9696687	0.3434625	0.9430782	0.6862283	0.2148921	0.4449049	0.9485844	0.9605017	0.9448616	0.5748085	0.9637339	0.0778536	0.0829398	0.9797856	0.9210390	1.0557141	0.0243838	0.4761386	0.0756048	0.3115442	0.7086288	0.9169044	1.0658469	0.6868209	0.9714996	0.6083260	0.4553055	0.9677026	0.3789891	0.7600247	0.8354584	0.0664857	0.8950425	0.5934111	0.8428985	0.9080348	0.3328749	0.8468055
900	0.0767842	1.0964509	0.1556392	1.0959695	1.0307818	0.1050445	0.9142606	0.6965578	0.9496431	0.9555912	0.4138744	0.9520801	0.9234819	0.3661182	0.9664957	0.6891224	0.2596302	0.5175522	1.0063135	0.9504799	0.9202304	0.5631913	0.9528560	0.0814938	0.0418536	0.9643157	0.8689373	1.0793801	0.0338041	0.5224493	0.0678453	0.3561353	0.8024017	0.8280662	1.0286872	0.7761409	0.9880617	0.5685725	0.4722919	1.1132387	0.3768572	0.7113137	0.7869894	0.0820369	0.8993423	0.6206162	0.8419868	0.9183788	0.3651607	0.8888611
950	0.0624187	1.0075715	0.1536603	1.0787570	1.0312668	0.1001418	1.0138841	0.8003558	0.9330180	1.0271150	0.4870208	1.0180323	0.9561154	0.3526432	0.9134828	0.7031109	0.1968843	0.4845304	0.9041652	1.0035955	0.9164128	0.5347713	0.9221019	0.0600956	0.0534821	0.9949773	0.9357672	1.0612843	0.0350635	0.5042743	0.0725834	0.3073071	0.7767348	0.9898876	1.1043484	0.8211466	0.9534484	0.6199810	0.4631295	1.0154624	0.3637624	0.7663669	0.8051611	0.0800523	0.8953196	0.6155778	0.7859271	0.8649007	0.3046094	0.8780168
1000	0.0627564	1.0648622	0.1235813	0.9829817	0.9484868	0.0769835	0.9767625	0.8225501	1.0607947	1.0414869	0.5325040	0.9247473	1.0728006	0.3518925	0.8756728	0.8103407	0.1467426	0.4943961	0.8701110	1.0060679	0.8745568	0.5491719	0.9643569	0.0357486	0.0712784	1.0305260	0.9330814	0.9685105	0.0374024	0.4681706	0.0627391	0.3137769	0.7436731	0.9399333	1.0790556	0.6935648	0.8912948	0.5997859	0.4737830	1.0717067	0.3822592	0.7952754	0.7739151	0.0836216	0.8470603	0.6311269	0.7591434	0.8890727	0.2991902	0.8432329

0	0.1114714	0.9603664	0.1419447	0.8922141	1.0628798	0.0649773	0.9325763	0.7862507	0.9200390	1.0608927	0.5951957	0.9892164	0.9854048	0.3517046	0.5790233	0.8045548	0.0806735	0.5045607	0.9536133	0.9971581	1.0142094	0.6479126	0.9180047	0.0639307	0.1625609	1.0081432	0.9841762	0.9993590	0.0535949	0.3841819	0.0792137	0.3734518	0.6323887	0.7945144	1.0558147	0.7631670	0.9507313	0.5818947	0.5124507	1.0083705	0.3853041	0.7626434	0.7736082	0.0875995	1.0035152	0.6493233	0.7998206	0.8143964	0.2969910	0.8998032
50	0.0623081	1.0314500	0.1962725	1.0827942	0.9660149	0.0210597	1.0065068	0.6253066	0.9828999	0.6976915	0.4382214	0.9417073	0.7998285	0.2127531	0.7133814	0.8010513	0.0610093	0.4693807	0.9511534	0.8633166	0.9622975	0.6090524	0.6714113	0.0273094	0.1656899	1.0683528	0.9069961	0.9642275	0.1542098	0.4126994	0.0726582	0.5290158	0.7439028	0.8472920	1.0732127	0.5627367	1.0224756	0.6164143	0.4410156	1.0327467	0.3466824	0.8502983	0.8048128	0.0390470	1.1668714	0.5903633	0.7530420	0.9539767	0.2322568	0.8798179
100	0.0206825	0.9003889	0.1612820	1.0613663	0.9424366	0.0179739	0.9464231	0.4614462	0.8407961	0.3869435	0.2397168	1.0202511	0.7200540	0.0993968	0.9180037	0.7957435	0.0486494	0.4824990	1.0185202	0.7954968	0.7623880	0.4761323	0.3419854	0.0463329	0.3620024	0.9746597	0.9483934	0.9287976	0.3596587	0.4703866	0.0600079	0.6509884	0.7253259	0.8145428	1.0764100	0.6386587	1.0223799	0.6530606	0.5013727	0.9976226	0.3883119	0.8280848	0.7640362	0.0152608	1.0835538	0.6190345	0.8109479	0.9638902	0.1702137	0.9482549
150	0.0408058	0.8634216	0.1447366	1.0728031	0.9839723	0.0068211	0.9161271	0.3243528	0.7179594	0.2159425	0.2223147	0.9135035	0.6854886	0.0774778	0.9939588	0.7779974	0.0446824	0.3440452	0.8364373	0.7995378	0.5507634	0.4238848	0.1706577	0.0292254	0.6978290	0.9018116	0.9255936	0.9472243	0.3519209	0.6423045	0.0508223	0.7199307	0.6631917	0.7147928	0.9626803	0.5590687	0.9586933	0.5850676	0.4794354	1.0062819	0.4469480	0.8221809	0.7638120	0.0344979	0.9002790	0.6765495	0.8606406	0.9294988	0.1234102	0.8946942
200	0.0319785	0.9789356	0.1443898	1.0616468	0.9400073	0.0143531	0.8230611	0.2281058	0.5772135	0.1232132	0.2261830	1.0274467	0.7140707	0.0346137	0.8432180	0.7426915	0.0296586	0.2655942	0.7979310	0.7733714	0.4344892	0.3736841	0.0955067	0.0310771	0.7711412	0.9427148	0.8827901	0.8908196	0.4348165	0.8079785	0.0754747	0.6375003	0.6783676	0.7201711	0.9895432	0.4050338	0.9152917	0.5949133	0.4427547	1.0682514	0.4793866	0.8208301	0.7472344	0.0931873	0.9372989	0.7700242	0.8909070	0.9202728	0.1459391	0.9954803
250	0.0128118	0.9255197	0.1106109	1.0366468	0.9607332	0.0083388	1.0353339	0.1807895	0.5085748	0.1018442	0.2364129	0.9977819	0.6988444	0.0343522	0.9787634	0.7609652	0.0220774	0.1357225	0.6306975	0.7394785	0.4018214	0.3627496	0.0496583	0.0237126	0.7661236	0.9507008	0.8570962	0.8832837	0.4081507	0.8651261	0.0717438	0.6379847	0.7606872	0.6800494	1.0286112	0.3215692	0.9031445	0.5722620	0.5247285	1.0921391	0.6762154	0.7581652	0.6368985	0.1785678	1.0218175	0.7941191	0.7863743	0.9858682	0.1170507	0.9391955
300	0.0136770	0.9418776	0.1802700	0.8860324	0.9582396	0.0054204	1.0149628	0.2235699	0.5263027	0.0756970	0.2334272	0.9702479	0.6221530	0.0110018	0.8972277	0.7506508	0.0196851	0.0796600	0.5168843	0.8287522	0.4744613	0.2410782	0.0408930	0.0151466	0.8541213	0.9121449	0.8695668	0.9134980	0.3887596	0.9700122	0.0686974	0.6288135	0.6740148	0.5963571	1.0245618	0.2037911	0.8928686	0.5437844	0.5529826	1.0977917	0.7779322	0.8164405	0.6248599	0.2839411	1.0135975	0.8938956	0.8086584	0.9121718	0.0727319	0.9831200
350	0.0406993	0.9863518	0.1471500	1.0200113	1.1109622	0.0066909	1.0066229	0.1660613	0.4900651	0.0628323	0.2788089	0.9015685	0.6366203	0.0171937	0.9001327	0.7209918	0.0119582	0.0420892	0.4580956	0.8628609	0.4273554	0.1751740	0.0129062	0.0181784	0.9496887	0.9691370	0.9584892	0.8047185	0.3804028	0.9092664	0.0821834	0.5965300	0.6844558	0.5004029	1.0029513	0.2210700	0.8789992	0.5055001	0.4680350	1.0064431	0.7890781	0.7562003	0.5812195	0.4131795	1.0382535	0.9611371	0.9015102	0.9024702	0.0643074	0.9543257
400	0.0368068	1.0616702	0.1876798	1.0943772	1.0683505	0.0038558	1.0466518	0.1502553	0.5206160	0.0791891	0.2182057	0.9780907	0.6096210	0.0211627	0.9333525	0.6633444	0.0257181	0.0536860	0.5475926	0.7952162	0.4297742	0.1475569	0.0260273	0.0101984	1.0045085	1.0138569	0.9360332	0.8533948	0.3718497	1.0120707	0.0927858	0.5638713	0.6852280	0.5185943	1.0425035	0.1672299	0.8998714	0.5657928	0.4426421	1.1089573	0.7838348	0.7885107	0.3852838	0.3899752	0.9066303	0.9678189	0.8602689	0.8964734	0.1281078	0.9730001
450	0.0200981	0.9829871	0.1790285	1.0865129	1.0151188	0.0029215	0.9651106	0.1822753	0.5036667	0.0657914	0.2607360	1.0415045	0.6442064	0.0131555	1.0720083	0.6470585	0.0366848	0.0732310	0.5225592	0.8241806	0.3870580	0.1935066	0.0453394	0.0165971	1.0015457	1.0005296	0.9540062	0.9100214	0.3357769	0.9819803	0.0983999	0.5639090	0.6822162	0.5737144	1.0435426	0.1630346	0.8613128	0.5508007	0.4188089	1.0298627	0.7776054	0.7169372	0.5364105	0.4637670	0.9108677	0.7696398	0.8603593	0.9177733	0.1196740	0.9711849
500	0.0364545	0.8696217	0.1592886	0.9276157	0.9442646	0.0055212	0.9929506	0.2065719	0.4323495	0.0826453	0.2276377	1.0246536	0.5578112	0.0058672	0.9090294	0.7089105	0.0393111	0.0428423	0.5338278	0.7497577	0.4622033	0.2321244	0.0638513	0.0153752	1.0452499	0.9957649	0.9061247	0.8803109	0.3862436	0.9969123	0.1004634	0.5510289	0.6117709	0.6065524	0.9686043	0.1416336	0.8988291	0.5683794	0.4538433	1.0207557	0.7476225	0.7627401	0.5554520	0.4553527	1.0137750	0.8257244	0.8118179	0.8653736	0.1145085	1.0304864
550	0.0772998	0.9415526	0.1700802	0.8891756	0.9991654	0.0114283	0.9591242	0.2394487	0.4662062	0.4272219	0.6145787	1.0142386	0.6701035	0.2400479	0.5826045	0.5021877	0.0326494	0.0602577	0.5249430	0.7411853	0.4197998	0.2549091	0.2945261	0.0120185	0.9474957	1.0184797	0.8013073	0.9598026	0.3113496	0.9099759	0.0973708	0.3482364	0.6545637	0.5757000	1.0700488	0.2195895	0.9480095	0.5858605	0.4067352	1.0600442	0.8170565	0.7086251	0.4675150	0.4563638	1.0004120	0.9273748	0.8858317	0.8365692	0.1129485	1.0737946
600	0.1079000	1.1141184	0.1597570	0.9681650	1.0923274	0.0148980	1.0334487	0.3762180	0.5336028	0.7550126	0.9634420	1.0798466	0.8321461	0.4943695	0.3592043	0.4173124	0.0239244	0.1871166	0.6531863	0.9226669	0.4495682	0.3567673	0.6678988	0.0366713	0.7535524	0.9536828	0.8258406	0.8876888	0.1856836	0.7344298	0.1047031	0.1877497	0.7086648	0.5931688	1.0238884	0.2326051	0.8229178	0.5513947	0.4422565	1.0346206	0.7070074	0.7590845	0.3559596	0.3456667	1.0827306	0.7245915	0.8557218	0.9217780	0.2236066	1.0404120
650	0.0814311	0.9790023	0.1755214	0.9358448	1.1529780	0.0519685	1.0194877	0.4706522	0.7021751	0.8736304	0.8260040	0.9683643	0.8672591	0.4472175	0.2257983	0.4484500	0.0356845	0.3259046	0.9130555	1.0526879	0.5801617	0.5165195	0.7816133	0.0555238	0.5424000	0.9515904	0.9353599	0.9919414	0.0869502	0.5358276	0.0761658	0.1278022	0.7796711	0.5480492	0.8670324	0.2863438	0.9175775	0.6586811	0.4993078	1.0455889	0.6813485	0.6937908	0.3854332	0.1986959	1.1156796	0.6879612	0.9031863	0.9461757	0.3330137	0.8735431
700	0.1047159	0.9960504	0.1901158	0.9003352	0.9817366	0.0589047	1.0156390	0.5994107	0.8605414	0.9834723	0.7645938	0.9948803	0.9413836	0.5901400	0.3499453	0.5832578	0.0392764	0.3309348	1.0485769	0.9596997	0.7382246	0.5528735	0.8606795	0.0627642	0.3788213	0.9380113	0.8545760	0.9569457	0.0598400	0.4733579	0.0803156	0.1443601	0.7125209	0.6605733	1.0255262	0.4165106	0.9235859	0.6418019	0.4945771	1.0729638	0.5888480	0.7400647	0.4453229	0.1498670	0.9604717	0.6758244	0.8536723	1.0085010	0.2743057	0.9282354
750	0.1007499	0.9742823	0.2054876	0.9703448	1.0264980	0.0909910	0.9720028	0.6477557	0.9247666	1.0497828	0.5212673	0.9465574	1.0023218	0.5867597	0.5297559	0.5757037	0.0757795	0.3662859	1.0028906	0.9065487	0.8607778	0.5945934	0.9127765	0.0506994	0.1959063	0.9446579	0.9206735	0.9373702	0.0493151	0.3960693	0.0752896	0.2740809	0.6897189	0.8127059	1.0516439	0.4807339	0.9655682	0.5890569	0.4712269	1.0819965	0.5579021	0.7651147	0.5911657	0.1113937	0.9377990	0.6258607	0.8507054	0.9707223	0.3048803	0.8489345
800	0.0684990	1.0487035	0.1722087	0.9947437	1.0641105	0.0882100	1.0245141	0.6855841	0.8978468	1.0447344	0.4470528	1.0125340	0.9227513	0.5542341	0.7184072	0.7051518	0.1070611	0.3829517	0.9946547	0.9098495	0.8783165	0.5848987	0.9681436	0.0372608	0.1144906	0.9994440	0.8818955	0.9877233	0.0232363	0.4163015	0.0541794	0.2792218	0.5821876	0.8763252	0.9773505	0.5423220	0.9744900	0.7201503	0.5518970	1.0462246	0.5088077	0.8064434	0.7447333	0.0994964	0.9103430	0.5886131	0.7942375	0.9693457	0.3411914	0.7937473
850	0.0739641	1.0175921	0.1723138	1.0860306	1.0607233	0.0275089	0.9456656	0.6323684	1.0066578	1.0471441	0.5462562	0.9564237	0.9649211	0.4925339	0.7999984	0.7288773	0.1061178	0.4883949	1.0163541	0.9344306	0.8976119	0.5857461	0.8952582	0.0439142	0.0976256	0.9951687	0.9120610	0.9855349	0.0238958	0.4309198	0.0581835	0.3076754	0.6491539	0.9054577	0.9020571	0.6245309	0.9026032	0.5968215	0.5742598	1.1301135	0.3871586	0.8151293	0.7418354	0.0743075	0.9006275	0.6034407	0.8090048	0.8931282	0.2542187	0.9346625
900	0.0704440	1.0351259	0.1635401	1.0044401	1.0220181	0.0270763	0.9755534	0.6531258	0.9619519	0.9810261	0.7474752	1.0142948	0.9688051	0.4910074	0.5902859	0.6786537	0.0652481	0.4902958	0.9144225	1.0371587	0.9420273	0.5598897	0.8721186	0.0496444	0.1971255	0.9415571	0.9318562	0.9670013	0.0242998	0.3781679	0.0735348	0.2433443	0.6930682	0.8595827	0.8877342	0.5969521	0.9273356	0.6328491	0.5267749	1.0450979	0.4241864	0.7576023	0.7224407	0.0563705	1.0231947	0.5601530	0.7853433	0.9348826	0.1956374	1.0251361
950	0.1200537	1.0276506	0.1629456	0.9680992	0.9384918	0.0567661	0.9514399	0.6754821	0.9668532	1.0444177	0.7860497	1.0581683	1.0029232	0.4626887	0.4312320	0.6700561	0.0617032	0.4448521	0.9147865	1.0494205	0.9019846	0.6231646	0.9401111	0.0434176	0.2660783	0.9402650	1.0133875	1.0195039	0.0313757	0.3746447	0.0642448	0.2878123	0.7260333	0.7225580	1.0403603	0.5262418	1.0068008	0.5130505	0.5143231	1.0213085	0.3738314	0.8077794	0.7214123	0.0560051	0.8801372	0.6169095	0.8349428	0.7694409	0.2234773	0.9816061
1000	0.0767140	1.0536259	0.1508912	1.0397829	0.9803229	0.0716184	1.0319315	0.7384664	1.0062618	1.0526983	0.7230817	1.0367151	0.9502412	0.4513005	0.4594886	0.6891729	0.0665849	0.4552479	0.9437338	0.9914790	0.8330715	0.6501535	0.9440602	0.0337474	0.1939265	0.9450677	1.0566104	1.0593334	0.0635786	0.4166256	0.0901933	0.3745954	0.7267119	0.7482058	1.1014176	0.6354855	1.0928317	0.5492142	0.4826589	0.9920033	0.4433022	0.7629078	0.7768472	0.0905772	0.8691986	0.6135281	0.7937024	0.8291605	0.3365156	0.8728493

0	0.1114714	0.9603664	0.1419447	0.8922141	1.0628798	0.0649773	0.9325763	0.7862507	0.9200390	1.0608927	0.5951957	0.9892164	0.9854048	0.3517046	0.5790233	0.8045548	0.0806735	0.5045607	0.9536133	0.9971581	1.0142094	0.6479126	0.9180047	0.0639307	0.1625609	1.0081432	0.9841762	0.9993590	0.0535949	0.3841819	0.0792137	0.3734518	0.6323887	0.7945144	1.0558147	0.7631670	0.9507313	0.5818947	0.5124507	1.0083705	0.3853041	0.7626434	0.7736082	0.0875995	1.0035152	0.6493233	0.7998206	0.8143964	0.2969910	0.8998032
50	0.0552801	0.9819714	0.1927399	0.8657019	0.8731294	0.0439722	0.9853856	0.6072397	0.9167785	1.0196327	0.7795695	0.9668252	0.6904955	0.4088015	0.5726668	0.7432485	0.0680978	0.5223060	0.8821685	0.7485852	1.0379804	0.6336848	1.0577435	0.0322946	0.1660530	0.9649199	0.9115875	1.0134603	0.1722592	0.3680429	0.1465653	0.4085985	0.7601707	0.8435816	1.0017420	0.6518248	0.8573718	0.5644922	0.3615024	0.9505880	0.3809163	0.8400111	0.8116579	0.0551229	0.8396389	0.7032772	0.7691120	0.9786253	0.2495906	0.8877614
100	0.1075028	0.8861526	0.1860569	0.8872305	1.0046863	0.0391621	1.0355135	0.6062994	0.9335885	0.9224422	0.9348637	0.9517562	0.3940084	0.4326560	0.5450028	0.6392941	0.0529780	0.6181121	0.9000734	0.5618429	1.0051205	0.6246071	0.9901415	0.0443439	0.1271116	0.9564174	0.9954708	0.9377950	0.2974733	0.2350860	0.1356053	0.3140281	0.7521423	0.8167026	1.0085651	0.5836833	0.8227857	0.5881063	0.2189062	0.8885380	0.4705290	0.8177274	0.7519247	0.0392344	0.8399736	0.6664565	0.6933506	1.1112332	0.2935996	0.8947221
150	0.0452376	0.9840126	0.1559665	0.9124640	1.0093000	0.0626272	1.0302001	0.6309600	1.0121257	0.8711906	0.7503831	1.0720793	0.1331212	0.4522837	0.5714020	0.6306105	0.0572475	0.6838418	0.9764419	0.4387674	0.9676224	0.5341881	0.9426349	0.0417271	0.1311070	0.9727923	0.8853507	0.9613369	0.3044413	0.1966963	0.1566224	0.2971607	0.7106223	0.8196446	0.9493391	0.6291599	0.7845846	0.5943396	0.1652573	0.9732396	0.3984500	0.8090699	0.7987132	0.0084775	0.7382098	0.6410057	0.6554919	1.0085149	0.2885630	0.8824100
200	0.1124172	0.9220286	0.1467200	0.8344079	1.0101972	0.0462021	1.0269307	0.6507124	0.9821565	0.8406493	0.7324382	0.9402202	0.1028666	0.4783177	0.5388726	0.7002111	0.0563189	0.6241236	0.9255506	0.3889802	0.8496921	0.5654576	1.0254337	0.0333307	0.1160214	0.9334261	0.9026236	1.0718852	0.3737716	0.1528303	0.1846246	0.3267530	0.7126856	0.8477914	0.9861660	0.6052111	0.9300080	0.5499977	0.1905663	0.9920404	0.3935968	0.7808486	0.6989123	0.0043085	0.7237379	0.6286129	0.6634451	1.0033939	0.3021343	0.9719616
250	0.0969242	0.9042228	0.2098373	0.7521576	1.0015153	0.0331020	1.0608849	0.6555079	0.9774047	0.7612574	0.7316438	1.1058732	0.0514967	0.3983131	0.4630145	0.6498560	0.0348408	0.6819327	0.9449161	0.3390634	0.8589601	0.4763905	1.0717588	0.0392971	0.1165578	0.9854373	0.7965313	1.0928523	0.4086599	0.1126424	0.1671309	0.3040819	0.7866440	0.8201837	1.0070625	0.5732183	0.9881756	0.5847894	0.1209043	0.9456341	0.3784574	0.7588703	0.6713967	0.0078062	0.7271941	0.6378640	0.6202951	0.9592640	0.3259628	0.9539161
300	0.0852975	1.0529644	0.2233491	0.7768285	0.9611350	0.0590420	0.9836705	0.6361274	1.0111440	0.7862919	0.6268204	0.9687415	0.0355445	0.4486320	0.5043375	0.6718949	0.0546779	0.6248041	0.9190987	0.3306137	0.8019856	0.4439123	1.0115632	0.0370023	0.0795486	0.9119050	0.8120301	1.0531479	0.3686528	0.1431714	0.1385508	0.3082198	0.6933915	0.9684058	1.0037515	0.6567934	0.9442430	0.5113718	0.1173174	0.9852765	0.4367043	0.7723998	0.7056744	0.0033115	0.6951543	0.6366750	0.6505929	0.9807680	0.3089365	0.9269598
350	0.0670773	0.8804837	0.1778187	0.9541530	1.0649568	0.0538188	0.9526985	0.6925673	1.0331741	0.8373525	0.7475922	1.0304410	0.0179086	0.4169931	0.5691588	0.7547872	0.0871999	0.6297734	1.0125204	0.2853458	0.7844606	0.4955990	0.9566716	0.0436542	0.0807561	0.9837653	0.8986360	1.0979894	0.4025025	0.1291141	0.1538095	0.2871693	0.6736924	0.8957153	0.9969555	0.6194551	0.8549796	0.5608265	0.1284491	0.9412530	0.3983165	0.7223388	0.7196126	0.0026999	0.6899694	0.5486070	0.6051054	1.0540888	0.2767905	0.9465675
