"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
250	0.0671317	0.7521163	0.1972942	0.2848535	0.7264738	0.0414428	0.6746731	0.6311583	0.6034690	0.7891589	0.2404626	0.7172677	0.7621122	0.0317682	0.6668921	0.5377218	0.3433755	0.3568789	0.6509783	0.5997671	0.6783307	0.4483557	0.6945708	0.5834127	0.1414161	0.6472507	0.5904971	0.6630137	0.0180554	0.2865456	0.0504620	0.2442839	0.3562019	0.5705127	0.8012409	0.5524116	0.7057039	0.4117902	0.3317260	0.6300376	0.2868153	0.3191857	0.5360651	0.0336175	0.6764230	0.3352607	0.5646509	0.6801339	0.2034117	0.5385051
300	0.0465645	0.7333079	0.2623022	0.1876199	0.7706226	0.0109130	0.6632105	0.5246495	0.5992861	0.8678270	0.2099457	0.6683048	0.7448347	0.0069263	0.6465447	0.8237882	0.3192102	0.2755542	0.6327203	0.5968772	0.7017606	0.3925237	0.7476961	0.5420055	0.1265531	0.7348457	0.5922440	0.6046149	0.0056471	0.4215198	0.0706587	0.3039270	0.4059830	0.5299054	0.8449424	0.6316068	0.7444833	0.4707052	0.2693356	0.6502693	0.2662089	0.4024780	0.6684385	0.0325470	0.7974028	0.2686999	0.6577611	0.7481312	0.2041964	0.6205093
350	0.0554115	0.7169121	0.3410653	0.2316578	0.8131310	0.0452059	0.6626616	0.4734219	0.7771735	0.7726938	0.2462504	0.7530034	0.6036564	0.0120532	0.5904162	0.5184543	0.3784621	0.3164732	0.6868711	0.6541880	0.7939158	0.4208676	0.5298586	0.4702610	0.1917298	0.6860474	0.6108185	0.7914843	0.0041031	0.2568637	0.0690651	0.2536510	0.3938603	0.5457722	0.6169839	0.5601645	0.7151486	0.4750276	0.2715477	0.5815446	0.2333482	0.5835804	0.6203242	0.0415616	0.6841025	0.2281297	0.6683881	0.6077972	0.1881854	0.5588369
400	0.0680678	0.7172642	0.3027199	0.2221672	0.6339200	0.0340797	0.7632198	0.5755844	0.7422524	0.7859718	0.2376858	0.6473179	0.6254628	0.0256522	0.5334145	0.6941390	0.4883621	0.2700375	0.7056349	0.6731466	0.6369554	0.4991278	0.5475981	0.5891414	0.1980904	0.7268401	0.5137787	0.7516859	0.0083341	0.2941323	0.0282049	0.2265121	0.4394382	0.7723172	0.7298643	0.6178049	0.5724775	0.3915824	0.2333586	0.6693575	0.2443709	0.4329726	0.5383944	0.0272490	0.6440908	0.1639883	0.5217246	0.6796659	0.1988351	0.7777532
450	0.0609430	0.6767883	0.3819055	0.1989415	0.7383563	0.0504880	0.8452664	0.5192912	0.6897358	0.6470464	0.3532469	0.5654814	0.6449023	0.0238333	0.6185071	0.6921565	0.3015581	0.3281910	0.6935927	0.4881692	0.7291065	0.4003313	0.6767902	0.5172202	0.2316520	0.5823071	0.5065591	0.7042524	0.0068303	0.2875139	0.0392067	0.2523348	0.3331608	0.5955847	0.7607312	0.5293335	0.6663031	0.4439257	0.2491451	0.6819772	0.2746914	0.4167681	0.6261402	0.0798478	0.7214674	0.2132895	0.5409944	0.8059603	0.1681810	0.6961990
500	0.0712255	0.6895118	0.2899783	0.1709861	0.6599146	0.0277717	0.7700621	0.5835027	0.6815309	0.8519129	0.1748046	0.7829947	0.6414412	0.0215627	0.5067934	0.6534629	0.4230978	0.2460056	0.6112077	0.6154929	0.6509334	0.4651604	0.5040133	0.5388000	0.1856308	0.5090494	0.5657863	0.6197731	0.0250696	0.1907765	0.0823809	0.2223788	0.3077536	0.6327994	0.6844038	0.5196710	0.5223961	0.5285769	0.2375113	0.6619617	0.2743175	0.3976478	0.5082834	0.0558658	0.5889288	0.2069614	0.6701712	0.6366687	0.2493913	0.7289380
550	0.0810010	0.6239642	0.2169467	0.4508975	0.7037760	0.0641494	0.7047158	0.4282821	0.6976606	0.9811546	0.2902328	0.7580543	0.7047649	0.0967276	0.6034770	0.6310156	0.2337461	0.3223879	0.6688047	0.5119998	0.6798652	0.4981713	0.5013270	0.3834416	0.1023301	0.5587506	0.5485846	0.7381590	0.0144850	0.2908421	0.0642702	0.4196521	0.3165382	0.7415579	0.6826741	0.6471145	0.6017145	0.5521473	0.3017991	0.6699382	0.2584347	0.3674095	0.5045888	0.0291774	0.5991670	0.1138749	0.6455300	0.7199117	0.2691135	0.6753955
600	0.1154863	0.6233395	0.1872310	0.5947516	0.7346774	0.0397556	0.6624938	0.3959922	0.7166236	0.6543819	0.2690103	0.6354751	0.6670878	0.2084466	0.6728294	0.4852585	0.1173652	0.3337594	0.5766133	0.5206577	0.6208614	0.4257009	0.6131052	0.1196024	0.0674882	0.7543450	0.6040044	0.8935315	0.0161870	0.3449698	0.0561085	0.2645574	0.2510163	0.6611453	0.5767569	0.5989534	0.5181644	0.4706506	0.2892179	0.6638869	0.3164672	0.4030117	0.5999010	0.0413802	0.6680631	0.1743278	0.5900106	0.5157157	0.3026027	0.6438004
650	0.0692214	0.7318337	0.1701759	0.6244393	0.6980131	0.0197060	0.6918493	0.3669095	0.7376702	0.7497894	0.5648234	0.6373914	0.7608611	0.2436222	0.5560286	0.5605054	0.0283158	0.3913736	0.8200894	0.6602236	0.5809675	0.5030344	0.7087223	0.0535079	0.0995394	0.6744629	0.6443587	0.6742415	0.0179459	0.2263410	0.0754287	0.2273151	0.4273910	0.5458931	0.6389759	0.5108412	0.5948021	0.4343977	0.2473321	0.7249862	0.3300116	0.4149241	0.6803594	0.0350727	0.7672458	0.1731657	0.5792838	0.5228151	0.2192986	0.6407833
700	0.0337546	0.6575249	0.1134314	0.6146438	0.6993134	0.0781167	0.8039732	0.4643369	0.7156207	0.7714941	0.4535979	0.6422772	0.8688713	0.2974241	0.5376559	0.4735942	0.0757787	0.3353604	0.8860131	0.6836793	0.6017666	0.4844102	0.7401049	0.0187510	0.0617572	0.9138845	0.6724109	0.6869266	0.0275399	0.2830907	0.0862942	0.2370192	0.4805079	0.6040722	0.7974099	0.4451150	0.5684556	0.4611493	0.2579490	0.7006251	0.2507344	0.6110510	0.5581667	0.0375014	0.8086439	0.2221569	0.5035308	0.5458477	0.2312334	0.6863698
750	0.0429146	0.7267736	0.1410594	0.7447669	0.7642753	0.0584453	0.7921533	0.4989601	0.7687604	0.7369859	0.5336711	0.6500900	0.6083225	0.3645293	0.5320942	0.4575573	0.0734899	0.3009351	0.6487378	0.5650447	0.5999970	0.4509986	0.8316954	0.0420456	0.1004904	0.7036389	0.6382069	0.8173578	0.0234210	0.3716352	0.0538048	0.2977012	0.3759661	0.5797460	0.6809606	0.4778690	0.5717243	0.4345244	0.3446449	0.6322623	0.3320782	0.5639458	0.6075755	0.0172482	0.6200697	0.3541273	0.5617357	0.6331557	0.2074557	0.5496589
800	0.0863829	0.5585895	0.1383397	0.5812012	0.6636663	0.0732889	0.6449250	0.5514397	0.8222363	0.6218029	0.3539279	0.8818762	0.6132881	0.2088842	0.6744113	0.4477516	0.1080892	0.2995742	0.7036362	0.6477663	0.6081338	0.4955577	0.7331685	0.0370466	0.0431444	0.8878144	0.6989245	0.8268496	0.0177663	0.3391967	0.0387191	0.2358033	0.5048803	0.6648445	0.6022312	0.5603266	0.6571566	0.4132141	0.3835760	0.7125170	0.2345883	0.4969951	0.5329430	0.0367081	0.7807266	0.3447119	0.6027492	0.6761058	0.2702238	0.5689512
850	0.0625559	0.6974989	0.1529146	0.5788944	0.7972624	0.1246299	0.6942035	0.4594803	0.6873601	0.6996172	0.3378912	0.7458330	0.6495639	0.2591401	0.6943910	0.4587439	0.1703887	0.3872932	0.6469157	0.7601839	0.6600243	0.3832828	0.6803908	0.0720935	0.0516477	0.7037851	0.6016206	0.6778479	0.0358093	0.2639603	0.0522118	0.1896501	0.5729047	0.6303755	0.8311578	0.4105442	0.6998044	0.5048651	0.4052815	0.7672875	0.3154062	0.5348004	0.6285922	0.0462940	0.6180299	0.3488080	0.5600698	0.6432663	0.1956497	0.5736485
900	0.0696244	0.7361817	0.0988501	0.8726156	0.8519624	0.1110414	0.6924809	0.5435827	0.7436287	0.6631072	0.3228039	0.5941659	0.7147785	0.2746175	0.5828393	0.5024895	0.1565620	0.3694361	0.6478365	0.5996007	0.7527592	0.2975695	0.6037233	0.0546944	0.0488365	0.6924660	0.6136674	0.6760516	0.0144656	0.3486253	0.0246178	0.2598730	0.5759222	0.6549559	0.7839296	0.5629126	0.6161611	0.3608424	0.3306210	0.7160432	0.3018642	0.5895343	0.5440749	0.1371194	0.6634300	0.4308910	0.5652763	0.6381617	0.2519012	0.6765762
950	0.0654317	0.7402258	0.0861001	0.9108683	0.7457005	0.0625732	0.8020013	0.5100787	0.6279266	0.7492041	0.3491624	0.6682807	0.7368198	0.2702338	0.6302156	0.5803450	0.1218966	0.3000790	0.6569562	0.7515001	0.6037288	0.3677287	0.6831084	0.0464716	0.0381829	0.6646096	0.6926170	0.7443332	0.0251939	0.3900872	0.0581585	0.1546246	0.5859344	0.6969137	0.7832230	0.7163903	0.6493781	0.4798246	0.3026056	0.6619890	0.2427482	0.5778602	0.5270849	0.0632678	0.7251313	0.4306899	0.4301123	0.5688328	0.1650796	0.6826423
1000	0.0988701	0.7775511	0.0965409	0.7388946	0.6961015	0.0532570	0.6331212	0.5546975	0.6723598	0.6919664	0.3776904	0.7231480	0.7192040	0.2601288	0.7311256	0.5161126	0.1024584	0.2941108	0.7375900	0.6769467	0.5477902	0.4849031	0.6357240	0.0220643	0.0556297	0.7525222	0.6363602	0.6765099	0.0363896	0.3364918	0.0340154	0.2304936	0.4543734	0.5522514	0.7432441	0.4893730	0.5707676	0.4560162	0.3567024	0.7422238	0.2405739	0.5348116	0.4986205	0.0651186	0.5751870	0.4493203	0.5185083	0.5867603	0.1720116	0.5987236

0	0.1203951	0.7004250	0.1097828	0.6151500	0.7865656	0.0704119	0.6033542	0.6824420	0.6310904	0.7667180	0.3699461	0.8542389	0.7392061	0.3033595	0.3759087	0.5469431	0.0668207	0.3879642	0.6367915	0.7207374	0.6924781	0.4823414	0.6147230	0.0850272	0.1338317	0.6529812	0.7176453	0.6585718	0.0446302	0.2465841	0.0719374	0.2580445	0.4304555	0.5397512	0.7512116	0.6073999	0.6520531	0.4367727	0.3106399	0.7052724	0.2692989	0.5715646	0.4174745	0.0680693	0.6555181	0.5085570	0.5576120	0.5798077	0.1578378	0.5966940
50	0.0329729	0.8024954	0.0959175	0.6690507	0.7523974	0.0212644	0.6728449	0.4225130	0.6784765	0.5513333	0.2935066	0.7118754	0.6324264	0.1260126	0.4721698	0.5180792	0.0351685	0.3513505	0.6733964	0.5796691	0.6552937	0.3864486	0.4782681	0.0206058	0.1316049	0.8490701	0.5960260	0.6827828	0.1089152	0.3237781	0.0428714	0.3590191	0.5372582	0.6777828	0.7119743	0.3721567	0.7240604	0.3796024	0.3181186	0.7333674	0.3177077	0.5587977	0.6187542	0.0336394	0.8367621	0.4583750	0.5255929	0.7222663	0.1998956	0.6526439
100	0.0114852	0.6615217	0.1466016	0.8239758	0.6259886	0.0066629	0.6472729	0.3776753	0.6332930	0.2847111	0.1188307	0.8776106	0.4480217	0.0978836	0.6953711	0.5628492	0.0488989	0.3782886	0.7649941	0.5912832	0.5248829	0.3617461	0.3186993	0.0493647	0.2868042	0.6452041	0.6577657	0.7216823	0.2781364	0.3409483	0.0869044	0.4792959	0.5319602	0.7140107	0.7532722	0.4386211	0.7583941	0.4108970	0.3809345	0.7352523	0.2848529	0.5565894	0.5553888	0.0058624	0.6233104	0.3916074	0.5228394	0.6971026	0.1378271	0.6894406
150	0.0203384	0.6063624	0.0889230	0.7433233	0.7201784	0.0250908	0.6779786	0.2459553	0.5538328	0.1303537	0.1371701	0.6556676	0.4816844	0.0510647	0.7247905	0.5755556	0.0331741	0.2230207	0.5631232	0.6054139	0.3964521	0.3437396	0.1128679	0.0090339	0.4823430	0.7433955	0.6307998	0.7847290	0.2925966	0.5345594	0.0280937	0.4393051	0.4687327	0.4767159	0.7320111	0.4884088	0.7668767	0.3987944	0.4240787	0.7042789	0.2833824	0.5672485	0.5528485	0.0310461	0.6735903	0.4464993	0.5994215	0.7162368	0.1265100	0.6671411
200	0.0283671	0.7439273	0.0850349	0.8125683	0.6407416	0.0262722	0.6093405	0.1736793	0.5081132	0.1208324	0.1845784	0.7307201	0.4846869	0.0279928	0.6103723	0.5444377	0.0296087	0.1678281	0.5990626	0.5686576	0.3386999	0.2532233	0.0528926	0.0132348	0.5211380	0.7110742	0.6548664	0.5428326	0.3295524	0.6485805	0.0531539	0.3897316	0.4788072	0.4445961	0.7415264	0.2492048	0.6297224	0.4554378	0.3675018	0.7992297	0.3579683	0.6008718	0.6672802	0.0696117	0.7583092	0.4625216	0.7420986	0.6846111	0.1249153	0.6431861
250	0.0065567	0.6262689	0.0735773	0.7664879	0.7244391	0.0076123	0.8047570	0.1385709	0.3637410	0.0525917	0.1259709	0.6744550	0.5210725	0.0161564	0.7214182	0.5913452	0.0207508	0.0679218	0.4467564	0.5633555	0.3167041	0.3026821	0.0471843	0.0233048	0.5246659	0.5779651	0.5184400	0.6041423	0.3571377	0.5315240	0.0584207	0.4681868	0.5176572	0.4214048	0.7423539	0.2529208	0.6245144	0.3709197	0.3644341	0.8037752	0.4476927	0.4909981	0.4897721	0.1389274	0.7530172	0.6568331	0.5442068	0.8296433	0.0791140	0.7184300
300	0.0116429	0.6095527	0.1186494	0.6729578	0.7337310	0.0088075	0.6281292	0.1764472	0.3332175	0.0528803	0.1902560	0.7299261	0.4362339	0.0033068	0.6476765	0.5601128	0.0143808	0.0645785	0.3865140	0.6311663	0.4099339	0.2085530	0.0149701	0.0131791	0.6591405	0.6360531	0.5416621	0.6846818	0.2842449	0.7131957	0.0369048	0.4426592	0.4167703	0.4221201	0.8069699	0.1608016	0.6125141	0.4003856	0.4056800	0.7861095	0.6196441	0.6864733	0.4503237	0.1870162	0.7514679	0.5939288	0.6197556	0.6403091	0.0572424	0.7611892
350	0.0354926	0.7151811	0.0700998	0.7471638	0.7518593	0.0159456	0.8017312	0.0984552	0.3007223	0.0482313	0.2161755	0.6550780	0.4550187	0.0085623	0.5904727	0.5883518	0.0284723	0.0409418	0.3415332	0.6617076	0.2941297	0.1428541	0.0061302	0.0094669	0.6599591	0.5927424	0.5769518	0.5154811	0.2812068	0.6359815	0.0581639	0.3859378	0.4717710	0.3793083	0.8069367	0.1305704	0.6907378	0.3357362	0.2684784	0.6544693	0.5931699	0.5675099	0.4132484	0.2484275	0.7060711	0.6257068	0.6821480	0.5971585	0.0400429	0.6779629
400	0.0334272	0.6555190	0.1462107	0.7064390	0.8106237	0.0011127	0.8177088	0.0932704	0.3860961	0.0489869	0.1362400	0.6217542	0.4426102	0.0098678	0.7245340	0.5136570	0.0078355	0.0160787	0.4120098	0.4864874	0.3572898	0.1050426	0.0105073	0.0030427	0.6965867	0.7051344	0.6436110	0.7195365	0.2390127	0.6829880	0.0485153	0.3497562	0.5541207	0.4431020	0.6484080	0.0954062	0.6865406	0.4234970	0.2754772	0.8679560	0.5226977	0.5381133	0.2812703	0.2991878	0.7041565	0.6421675	0.6212627	0.7165314	0.0786962	0.6965398
450	0.0223090	0.7127209	0.1689370	0.6897400	0.7601973	0.0015518	0.6578581	0.1378398	0.3609735	0.0488701	0.1420493	0.8004154	0.5062802	0.0097152	0.7071654	0.5239599	0.0155504	0.0550647	0.4298324	0.5682521	0.3065272	0.1448491	0.0714222	0.0222864	0.7407328	0.7022757	0.5815593	0.6501700	0.2090423	0.6763572	0.0690337	0.3733866	0.4848099	0.3787974	0.6800487	0.0869656	0.6699318	0.3335845	0.2643468	0.7246359	0.5640840	0.5241012	0.3962155	0.3104863	0.6782549	0.4922447	0.7047484	0.7748744	0.0822790	0.6460064
500	0.0136438	0.5843156	0.1091478	0.7744460	0.6937787	0.0056683	0.8240013	0.1654539	0.2200269	0.1011207	0.1275651	0.8172985	0.3680685	0.0041851	0.6782594	0.5626198	0.0197713	0.0310866	0.3410501	0.5379383	0.3364924	0.1921865	0.0421835	0.0262411	0.6908401	0.7276185	0.6360793	0.6302815	0.3072430	0.6556467	0.0901328	0.4311822	0.4077860	0.4775586	0.5922376	0.1155262	0.7200298	0.4892589	0.2978907	0.8455665	0.5149088	0.4759766	0.4367214	0.4341550	0.7589751	0.5555681	0.5681434	0.6339768	0.0813013	0.9138694
550	0.0675040	0.6998041	0.0850234	0.5330217	0.6620589	0.0070300	0.6386678	0.1872059	0.3154175	0.2709187	0.3922669	0.7511160	0.5512761	0.1605958	0.4422609	0.3691985	0.0160330	0.0453131	0.4431818	0.5895468	0.3578872	0.2342497	0.1607409	0.0047886	0.7979695	0.7556125	0.5795652	0.7152018	0.1834713	0.6494543	0.0578731	0.2083238	0.4534288	0.3634737	0.8087086	0.2107869	0.6913453	0.5843062	0.2855965	0.7389836	0.6183416	0.5575898	0.3290050	0.3107326	0.7376491	0.6984575	0.6701953	0.5347323	0.0774337	0.7373683
600	0.0811497	0.8454515	0.1216869	0.6840677	0.7928616	0.0111204	0.7311057	0.3162959	0.3910616	0.5304818	0.6766819	0.8114647	0.5372339	0.3255360	0.2875000	0.2109397	0.0489074	0.1774550	0.4061016	0.6199180	0.4018786	0.2684033	0.4679574	0.0206609	0.4547646	0.6889020	0.4885731	0.6363483	0.1274220	0.4925582	0.0719908	0.1252829	0.4981330	0.3765457	0.6741348	0.1450332	0.5731719	0.4206444	0.3280313	0.8298044	0.4205077	0.4818466	0.2258873	0.2320088	0.7658601	0.5524933	0.5755295	0.5458992	0.1643015	0.7362349
650	0.0381930	0.6424198	0.1282065	0.6336656	0.8047536	0.0389896	0.7194210	0.3740520	0.4349074	0.6507001	0.5033382	0.6428875	0.5671867	0.3124999	0.1590874	0.3159427	0.0222487	0.1905353	0.6592153	0.7446142	0.4729525	0.3515653	0.7154572	0.0948364	0.4096602	0.6152549	0.7541378	0.7495560	0.0838199	0.3116667	0.0701321	0.1140910	0.5423192	0.3716826	0.5608897	0.2249488	0.6291639	0.4110006	0.4700306	0.9006141	0.4727386	0.5878001	0.2798965	0.1271304	0.6644427	0.4770302	0.7359808	0.6197304	0.1851371	0.5938057
700	0.0358416	0.7851681	0.1551308	0.6179705	0.7458909	0.0248044	0.7530326	0.4988720	0.6056655	0.6723986	0.6260962	0.7490040	0.7267089	0.4607713	0.2474837	0.4274101	0.0176365	0.2381115	0.8858847	0.6144602	0.4144208	0.4637402	0.7425960	0.0454381	0.2374660	0.7856032	0.6596761	0.6561796	0.0340139	0.3270612	0.0804072	0.1049101	0.4999036	0.5076424	0.7699371	0.4118657	0.5969124	0.4840414	0.3603901	0.8017144	0.4293841	0.5361518	0.3380442	0.0825070	0.6434064	0.5302321	0.5529263	0.7185096	0.1957945	0.6121185
750	0.0822309	0.6212443	0.0913765	0.6890438	0.7381795	0.0706908	0.7299812	0.5713481	0.7184023	0.7413285	0.3413012	0.7364259	0.7568030	0.4374566	0.4184849	0.4224279	0.0669777	0.2326564	0.7674353	0.7384469	0.5943130	0.4271329	0.4953319	0.0291437	0.1029490	0.5582930	0.6525589	0.6505325	0.0184720	0.2683703	0.0366161	0.1952355	0.4575672	0.5018831	0.7489287	0.3402574	0.8001237	0.4729474	0.4112406	0.8626958	0.3863399	0.4942311	0.4317971	0.0637729	0.7517773	0.4238959	0.5134106	0.7300853	0.2005841	0.5839244
800	0.0696693	0.6921698	0.1310307	0.6273123	0.7491426	0.0807940	0.8660427	0.6215700	0.6060032	0.7515362	0.2644537	0.7212941	0.5813259	0.3107762	0.5666347	0.5907094	0.1133049	0.2866767	0.5863689	0.6112620	0.5852722	0.3713582	0.7592009	0.0234221	0.0709156	0.7741830	0.6017623	0.6409037	0.0144626	0.3229898	0.0378297	0.1448352	0.4267018	0.6908949	0.6885421	0.3596530	0.7374680	0.4710185	0.4531507	0.6934884	0.3689978	0.5764711	0.5169949	0.0494095	0.6844557	0.4859110	0.5857161	0.6881570	0.2267863	0.6291125
850	0.0486877	0.7839197	0.1132013	0.8136322	0.8348531	0.0138162	0.6460362	0.4434390	0.6634004	0.6517604	0.3457463	0.6800669	0.6441664	0.3632798	0.5972827	0.6088579	0.0604947	0.3547986	0.6599437	0.6735183	0.5850689	0.3909259	0.6293416	0.0389032	0.0632723	0.6439716	0.6134446	0.7827253	0.0095519	0.3804189	0.0380277	0.2251990	0.4940524	0.6427009	0.6912861	0.4152073	0.6922079	0.3713202	0.4138989	0.8014328	0.2433532	0.6021848	0.5668909	0.0957061	0.5897504	0.4844198	0.5313551	0.7332763	0.2293350	0.6116831
900	0.0539639	0.7222816	0.1251714	0.6652038	0.7061360	0.0186204	0.7149559	0.4801849	0.6249010	0.7408359	0.6164055	0.6877272	0.6943321	0.3214925	0.4502933	0.5478520	0.0438805	0.4192847	0.6498510	0.7361008	0.7355042	0.3461981	0.6712811	0.0392710	0.1047795	0.6703495	0.6852033	0.6344048	0.0128584	0.2689039	0.0521337	0.1623088	0.5478506	0.7277644	0.5569154	0.4200051	0.6298347	0.4047394	0.3836668	0.8183730	0.3525512	0.5375324	0.4891305	0.0596680	0.7634471	0.3724364	0.6958255	0.6610325	0.1375776	0.6756235
950	0.1214770	0.6886029	0.1526429	0.6263068	0.6638968	0.0389772	0.7291058	0.5333506	0.7142229	0.7049614	0.4642471	0.7207350	0.7284422	0.3190451	0.3395196	0.6684298	0.0300943	0.2291713	0.7060693	0.6502415	0.6326168	0.4932452	0.7606497	0.0348156	0.1951516	0.6256692	0.6099526	0.7479456	0.0271682	0.2828737	0.0403734	0.2205991	0.4789595	0.5449924	0.7795497	0.3740228	0.7853455	0.3265953	0.3241241	0.7819954	0.2972513	0.5614041	0.4555760	0.0535986	0.6888800	0.4604490	0.5498953	0.5231877	0.1068445	0.7822104
1000	0.0462063	0.7053158	0.1118450	0.7349386	0.6629342	0.0639322	0.7126833	0.5100236	0.6522268	0.6979966	0.4959208	0.8219305	0.6037753	0.2935138	0.3575402	0.5477296	0.0610297	0.3018709	0.6702401	0.7626891	0.5894596	0.4690426	0.7795497	0.0171480	0.1713684	0.7235429	0.7425766	0.7727573	0.0512061	0.3030568	0.0805686	0.2877026	0.6213129	0.5268092	0.8414599	0.4682979	0.7830750	0.4010720	0.3480452	0.6266433	0.2823275	0.6601012	0.4791853	0.0686307	0.6562053	0.4300023	0.6489263	0.6626995	0.1943242	0.5865523

0	0.0846187	0.8038747	0.0961710	0.5281202	0.7163007	0.0302565	0.6219101	0.5388409	0.5976090	0.6913616	0.3603117	0.6763280	0.7222666	0.2066136	0.4556130	0.4738374	0.0693185	0.3798699	0.7211341	0.7058178	0.7841236	0.4182344	0.7030164	0.0486537	0.1230708	0.7891748	0.6705997	0.6135440	0.0286975	0.2732150	0.0487260	0.2114692	0.4358660	0.6049245	0.8658567	0.5196393	0.7237173	0.4194881	0.5062542	0.6545525	0.3044794	0.4474733	0.5284912	0.0899219	0.7004099	0.4865507	0.5746871	0.6110005	0.2074825	0.6883673
50	0.0514772	0.7371171	0.1502814	0.6007927	0.5748920	0.0321101	0.6757646	0.4338681	0.6222419	0.7489390	0.5491567	0.5935751	0.5568681	0.3145431	0.4039993	0.5290122	0.0400984	0.3097600	0.6204709	0.4769990	0.7422462	0.4281836	0.8174200	0.0270979	0.1750480	0.7342279	0.6122524	0.6529415	0.1599742	0.2581207	0.1020209	0.2688574	0.6269057	0.5938994	0.6472260	0.5355104	0.5719786	0.3392676	0.3315433	0.6995785	0.2701336	0.6218787	0.5361541	0.0239563	0.6477811	0.5172294	0.4455163	0.6981167	0.1558444	0.5871345
100	0.0765735	0.5778312	0.0973328	0.6178740	0.6408341	0.0266811	0.7413976	0.4121449	0.7584511	0.7059954	0.6271144	0.7641743	0.3267233	0.3088224	0.3960050	0.4272908	0.0282045	0.5003003	0.5375882	0.4780479	0.6443831	0.5005771	0.6938594	0.0225687	0.0862552	0.7003708	0.7522198	0.6180313	0.2399622	0.1648237	0.1130312	0.2809891	0.5243426	0.6271686	0.7424293	0.3989143	0.6010283	0.4135740	0.1612311	0.6538494	0.3804659	0.5926987	0.5059264	0.0190175	0.6720999	0.4348851	0.5705956	0.7141912	0.1845525	0.6162325
150	0.0414589	0.6016084	0.1276063	0.7103643	0.6734910	0.0335294	0.7715652	0.4604957	0.7819040	0.6499564	0.5014030	0.6675740	0.0988249	0.3578821	0.3988627	0.5061408	0.0295879	0.5498536	0.7171541	0.2927059	0.7064683	0.4233400	0.6391389	0.0276579	0.1340413	0.6875814	0.6078571	0.6846984	0.1748841	0.1526735	0.1260645	0.1315710	0.6329887	0.4965686	0.7303808	0.5203415	0.5061231	0.4051679	0.0916017	0.7033429	0.3103775	0.6139333	0.5968398	0.0060970	0.5293440	0.5212373	0.4076564	0.6398233	0.2639764	0.6647795
200	0.1152585	0.6635064	0.1208056	0.6460602	0.7314749	0.0284265	0.6985621	0.4850822	0.7079835	0.6404992	0.6019102	0.6512625	0.0503223	0.3325307	0.3671004	0.4609307	0.0396396	0.3953169	0.5320500	0.2359391	0.5350132	0.3538444	0.7421053	0.0260221	0.0548850	0.6583702	0.6688670	0.7501203	0.2483790	0.1043656	0.0994262	0.1569525	0.5228133	0.5917579	0.6353427	0.4440672	0.6403463	0.3821283	0.1492721	0.8140939	0.2262452	0.6172673	0.4633925	0.0095360	0.5071584	0.4749483	0.4521663	0.6426805	0.2336933	0.7325291
250	0.0808882	0.6623025	0.1867220	0.5420538	0.6430792	0.0445948	0.8290262	0.5605670	0.7444107	0.6162191	0.5400868	0.7127072	0.0323533	0.2414175	0.3125093	0.5605207	0.0446180	0.5190843	0.6135585	0.2312378	0.6125566	0.3596147	0.8750287	0.0468349	0.1032133	0.9239520	0.6392781	0.8577157	0.3464031	0.1180262	0.1269785	0.1742035	0.5303142	0.5746004	0.7202972	0.4117711	0.6648613	0.3518663	0.1432136	0.5879923	0.2861871	0.5448076	0.4881251	0.0034271	0.5035762	0.4897358	0.5050943	0.6462602	0.3135077	0.7496026
300	0.0538181	0.7437367	0.1224065	0.5572325	0.6734201	0.0334355	0.6801140	0.4284560	0.7196069	0.5314905	0.3521697	0.6983089	0.0163989	0.3715850	0.4090724	0.4983352	0.0375630	0.3884025	0.6455046	0.2550226	0.5011580	0.3065744	0.6404654	0.0208248	0.0895303	0.5490784	0.5230896	0.8904574	0.2485995	0.0859651	0.0755866	0.2510797	0.5476249	0.8471132	0.8084120	0.5590607	0.6820997	0.3481699	0.1063899	0.6646074	0.3725580	0.5483516	0.5448386	0.0012941	0.5175924	0.4831693	0.4788140	0.7337620	0.2084167	0.7417992
350	0.0477713	0.6344972	0.1111836	0.7418421	0.7010566	0.0601289	0.7447702	0.5232067	0.7795900	0.6661497	0.5078367	0.6192198	0.0179453	0.4266476	0.3986243	0.5134409	0.0708273	0.4184297	0.7826527	0.2035606	0.5979875	0.3123997	0.6314087	0.0455423	0.0580418	0.6872975	0.6486012	0.7878657	0.2667347	0.0802493	0.0909577	0.2175935	0.5553221	0.7786304	0.6693402	0.4454218	0.6793484	0.4573944	0.0754327	0.5734858	0.3199979	0.5255004	0.4706088	0.0021378	0.4207757	0.3039554	0.3139516	0.7205323	0.2138652	0.6841754
