"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
250	0.0788987	1.0122982	0.3710496	0.2603587	1.0834508	0.0428676	0.8566289	0.7719209	0.9487301	1.0264382	0.2534565	0.9994484	1.0303622	0.0191188	1.0069249	0.9473943	0.5743885	0.4261810	0.8833363	0.9211698	0.8785624	0.6389111	0.9746417	0.8015739	0.1730759	1.0103429	0.8612882	0.9959194	0.0240968	0.4398910	0.0766930	0.3872621	0.5280104	0.7980598	1.0149982	0.8353744	0.9062123	0.5604111	0.4011977	0.9782944	0.3911433	0.4537333	0.9360024	0.0794369	1.0366004	0.3874445	0.8683187	0.8762680	0.2947743	0.9274856
300	0.0679557	0.9904426	0.4881223	0.2887065	0.9635814	0.0380079	0.9802051	0.7482394	0.9555068	0.9983460	0.2686070	0.9492879	0.9791719	0.0082171	1.0185126	0.9283388	0.4839785	0.4409654	0.8917972	0.8779263	1.0029244	0.6069978	0.9324398	0.7311733	0.2176697	0.9269270	0.8130336	0.9846665	0.0096081	0.4848797	0.0647243	0.3683322	0.5458100	0.8274676	0.9999422	0.8441597	0.8529943	0.5615849	0.4372755	0.9567346	0.3749573	0.5478500	0.8457306	0.0676542	0.9560130	0.3689418	0.7979319	0.8936743	0.3179478	0.8509486
350	0.0818888	1.0102982	0.4381570	0.3563045	1.0289599	0.0503628	1.1001954	0.7906151	0.9396168	0.9328694	0.2071602	0.9453178	1.0398105	0.0216396	0.9489189	0.9304655	0.6182267	0.5082094	0.8309598	0.7837548	1.0585535	0.6850614	0.7966742	0.7383202	0.2214268	0.9146860	0.7368158	0.9900588	0.0172629	0.4033835	0.0866175	0.3400320	0.4902479	0.8670978	1.0224605	0.7860877	0.8679392	0.5524883	0.3865872	0.9235924	0.3939757	0.5572305	0.8311161	0.0486204	0.9979307	0.2931692	0.8147551	0.9669514	0.3359167	0.8955196
400	0.0923979	1.0018137	0.4302496	0.3267155	1.0484392	0.0332121	0.9832720	0.7935105	1.0322283	0.9850794	0.2925277	0.9466572	0.9697206	0.0260970	0.8946449	0.8908745	0.5619893	0.4598381	0.8731456	0.7805739	0.9200344	0.7340638	0.7699958	0.7834266	0.2095186	0.8909876	0.7397269	0.9009695	0.0144645	0.4388198	0.0571970	0.3932842	0.4918210	0.8695871	1.0158345	0.8021850	0.8237075	0.6754263	0.3546104	0.8675983	0.3776182	0.5439501	0.8308950	0.0666072	1.0684109	0.2132429	0.8145203	0.9347723	0.2559881	0.8740738
450	0.0796371	0.9663968	0.4678640	0.2953619	1.0062047	0.0879311	0.9754870	0.7484579	1.0649557	1.0453907	0.3693908	0.9219294	0.9431270	0.0294798	0.8756518	0.9115230	0.4919468	0.5073414	0.9509754	0.7415177	0.9377276	0.6361952	0.7506405	0.7832939	0.2869846	0.9497382	0.6797231	0.9644707	0.0155441	0.3919444	0.0551240	0.4286005	0.3877476	0.8111427	1.0508254	0.7803889	0.7503482	0.5766814	0.3421496	0.8907002	0.3822358	0.5420236	0.8661589	0.0554136	0.9883342	0.2532829	0.7927683	0.9773510	0.2683942	1.0118242
500	0.0816910	1.0286014	0.4502491	0.3587076	0.9215593	0.1340074	0.9174375	0.7859578	1.0309313	1.0040510	0.1553590	1.0183744	0.9510073	0.0246131	0.9678758	0.8818032	0.5325611	0.4936897	0.8986792	0.7102260	0.8402324	0.6655413	0.8163203	0.8370515	0.1846681	0.8624631	0.6966707	0.9679198	0.0217618	0.3975879	0.0804894	0.4240033	0.4163428	0.8907639	0.9695304	0.8645188	0.7891555	0.6389520	0.3734742	0.9339343	0.3876330	0.5081682	0.7870725	0.0658089	0.9523117	0.2052755	0.7718641	0.8574957	0.3588051	0.9464995
550	0.0776464	1.0258932	0.3804370	0.8395287	0.9418449	0.0774258	0.9815227	0.6630243	0.9653471	0.9940705	0.3827558	0.9385212	1.0147919	0.2460499	0.9128951	0.7344897	0.1648186	0.4597463	0.9163187	0.7992699	0.9270728	0.6222406	0.8375644	0.2082117	0.1364436	1.0015360	0.7246874	1.1020902	0.0351895	0.3826304	0.0752546	0.3709044	0.4349012	0.8923828	0.9880949	0.7477810	0.7001630	0.6547461	0.3743349	0.9121326	0.4030688	0.5656134	0.7989522	0.0498748	0.9343972	0.1932053	0.8196481	0.8994424	0.2962260	0.9633288
600	0.1032889	1.1052140	0.2528190	0.9605858	0.9557253	0.0490387	1.0009747	0.6468143	0.9486925	1.0016554	0.4544962	1.0126793	1.0072189	0.3448227	0.8893334	0.7065298	0.1159980	0.4977657	0.9511816	0.7883481	0.9020749	0.7314097	0.8333503	0.0766775	0.1148224	0.9000641	0.8042400	1.0278729	0.0386014	0.4128194	0.0779126	0.3047652	0.4964778	0.8888757	0.9266087	0.6401827	0.8783802	0.6553838	0.4291587	0.9855610	0.4317727	0.6831110	0.7514675	0.0597752	0.9320409	0.2281147	0.8089144	0.8697722	0.2740768	0.9457149
650	0.0822886	0.9283744	0.2013926	1.0546117	1.0524825	0.0739739	1.0248059	0.6528396	1.0134757	1.0032650	0.7165334	0.9061012	0.9774252	0.4250427	0.6986956	0.7512794	0.0556904	0.5299068	0.9900592	1.0290627	0.8280737	0.5740159	0.8446363	0.0635203	0.1572383	1.0802187	0.9765061	1.0241964	0.0371615	0.4113510	0.0913433	0.2989762	0.5775352	0.8501050	0.9824636	0.6159727	0.8440309	0.5547695	0.4645180	1.0068492	0.4165857	0.6529016	0.7261409	0.0546491	1.0371440	0.3782835	0.7991640	0.8727566	0.3163047	0.9236528
700	0.0957252	0.9407804	0.1856922	0.9619207	1.0496569	0.0796575	1.0109427	0.6592224	1.0013367	1.0393854	0.6723513	0.9347719	0.9249215	0.4762520	0.7715557	0.7591579	0.0662853	0.4488304	0.9388282	0.9426849	0.7918905	0.5943222	0.9547855	0.0243484	0.1224423	1.0700221	0.9149997	1.0891967	0.0291799	0.4941122	0.0891824	0.3185652	0.6429226	0.8870937	1.0598163	0.6159258	0.9516174	0.6451977	0.4756896	1.0673572	0.4119329	0.8035595	0.7781217	0.0568739	1.0208387	0.4645614	0.8707778	0.9258181	0.3145066	0.8996510
750	0.0970132	0.9733321	0.1538804	1.0481847	1.0026211	0.0953840	0.9109190	0.7356279	0.9990817	0.9897127	0.6078241	0.9844949	0.9581192	0.4849839	0.6745415	0.7206539	0.0829282	0.4756234	0.9538412	0.9203319	0.8910783	0.5703371	1.0057273	0.0381221	0.1077955	1.0219137	0.9098625	1.0539412	0.0207784	0.4683782	0.0944449	0.3682643	0.6904368	0.9158410	1.0411236	0.6842482	0.8950696	0.6203732	0.4767527	1.0449807	0.4187436	0.7438443	0.8702538	0.0609539	0.9959084	0.4970182	0.8113216	0.9238469	0.3737081	0.8721367
800	0.0941700	0.9827173	0.1618709	1.0211111	0.9545542	0.1374252	1.0233304	0.7586948	0.9729236	0.9878624	0.4364019	0.9640439	0.9328537	0.3709266	0.7821845	0.7383436	0.1409590	0.4535491	0.9118074	0.9564723	0.9431541	0.6469452	1.0328867	0.0595659	0.0702478	1.0142108	0.8874203	1.1440502	0.0196179	0.5609656	0.0527608	0.3305047	0.6874974	0.8134090	0.9591706	0.7015886	0.9776448	0.6178288	0.4687120	0.9972363	0.3647939	0.7511375	0.8316613	0.0730136	0.9677498	0.5686937	0.8568741	0.9395747	0.3870362	0.8569566
850	0.0979887	1.0234671	0.1554877	0.9945426	1.0041238	0.1378899	0.9561177	0.6984294	0.9607089	0.9516581	0.4821203	0.9765278	0.9541869	0.3753539	0.9636829	0.7225696	0.2882949	0.4198552	0.9556686	0.9172985	0.8401911	0.5557404	0.9525082	0.0672481	0.0594907	1.0304182	0.9006203	1.0882947	0.0407381	0.5151346	0.0646312	0.3719418	0.7457649	0.7968914	1.0285388	0.7859120	0.9460837	0.5807293	0.4826111	1.0474333	0.4061570	0.7607791	0.8377266	0.0675007	0.9104455	0.6345797	0.8592443	0.9162928	0.3626591	0.8860524
900	0.0985829	0.9935088	0.1519901	1.0801782	0.9746538	0.0649953	0.9981782	0.7209415	0.9009577	0.9133324	0.4176454	1.0207173	0.9624288	0.3703636	0.9315123	0.6751405	0.2769491	0.4266967	0.9770839	0.9529286	0.9508464	0.4716349	1.0104292	0.0620463	0.0417228	0.9892059	1.0175361	1.0718802	0.0313484	0.4765638	0.0678636	0.3586520	0.7722589	0.8311300	1.0651143	0.7750469	0.8537407	0.5339681	0.5078166	1.0647296	0.4312502	0.7785228	0.8402617	0.0536319	0.8715376	0.6606490	0.7816248	0.8787861	0.3207717	0.8428943
950	0.0900761	0.9612854	0.1466229	1.0623243	0.9786215	0.0581761	1.0469665	0.7672656	0.9973281	1.0198856	0.4694788	0.9438985	0.9490483	0.3286149	0.9304453	0.7236452	0.1646132	0.4320815	0.9725469	0.9898602	0.8956170	0.6115173	0.9831642	0.0291100	0.0532531	0.9150176	0.9566092	1.0504368	0.0235013	0.4289199	0.0830485	0.3179080	0.7269219	0.9475413	1.0896253	0.6924035	0.9075697	0.5680392	0.5091475	1.0186727	0.3830415	0.8798017	0.8363809	0.0637216	0.8622520	0.6316365	0.7824057	0.8544707	0.2944384	0.8758790
1000	0.0831976	1.0229341	0.1351736	0.9777997	0.9715237	0.0607445	1.0081188	0.7663309	0.9818921	1.0991809	0.5236726	0.9716151	1.0151328	0.3388888	0.8331354	0.7820314	0.1161414	0.5137220	0.9201012	1.0222565	0.9436833	0.6486933	1.0194139	0.0555824	0.0911549	1.0396525	0.8430747	0.9985743	0.0099567	0.3803429	0.0759899	0.3838165	0.7873750	0.8409247	0.9816429	0.7041704	0.8909023	0.5251312	0.4683921	1.0063953	0.3688800	0.8502634	0.8663962	0.0767609	0.9398302	0.6247516	0.7949527	0.9701835	0.3143021	0.8462059

0	0.0965931	0.9917858	0.1270408	0.9124610	1.0019637	0.0709991	0.9407448	0.7427249	0.9738304	1.0980755	0.6016177	1.0220409	1.0375011	0.3656601	0.6020683	0.6838302	0.0658622	0.5078126	1.0661622	0.9594600	0.8907052	0.6947893	0.9854344	0.0686459	0.1598035	0.9506475	0.9539769	0.9424369	0.0414072	0.4275502	0.0933668	0.4352808	0.6855586	0.8646546	0.9924055	0.7211094	0.9418581	0.5501219	0.4314392	1.0354821	0.3751695	0.8013462	0.8412306	0.0652802	0.9923989	0.5883233	0.8027609	0.9334344	0.3026118	0.8012736
50	0.0377089	0.9158525	0.1450202	0.9962284	0.9292842	0.0058754	1.0859953	0.4711196	0.9811990	0.2328800	0.3582019	0.9386217	0.7587796	0.1099974	0.8085254	0.9319848	0.0569956	0.4926812	0.9594726	0.8507997	0.8743960	0.5706141	0.4080827	0.0452644	0.2575331	1.0250108	0.9534837	1.0221045	0.3347628	0.4327838	0.0630145	0.6595257	0.7279705	0.8419656	1.0420618	0.6651899	0.9371705	0.6239184	0.4024332	1.0097091	0.3760904	0.8266776	0.8288598	0.0256781	1.0409103	0.5713357	0.7809549	0.9487076	0.2297503	0.8862631
100	0.0269415	0.9274115	0.1674597	0.9934964	0.9964674	0.0084230	0.9641625	0.2992967	0.8361817	0.1022467	0.2582008	0.9382333	0.7262774	0.0517719	0.9857681	0.8272539	0.0452878	0.4243498	0.8965456	0.7616569	0.5830023	0.4679869	0.1560309	0.0345428	0.4836995	0.9876847	0.9165269	1.0136318	0.3942221	0.5429881	0.0742145	0.7103395	0.7299051	0.7532201	1.0297934	0.5985864	0.9856898	0.5624084	0.4935875	1.0244105	0.4418297	0.8206102	0.8002449	0.0185786	0.9942385	0.6469482	0.8502502	0.9722928	0.1262622	0.9536239
150	0.0297386	1.0395696	0.1515254	1.0097716	1.0553683	0.0190623	0.9242646	0.2051375	0.5968466	0.0499055	0.2272624	0.9436020	0.6557400	0.0316236	0.8725691	0.7884150	0.0418265	0.2490148	0.7580383	0.7417390	0.4426736	0.3686232	0.0874130	0.0301713	0.8588313	1.0620386	0.9426776	0.9692870	0.3645142	0.7139580	0.0889671	0.6042609	0.7519363	0.5659741	0.9650473	0.4324355	0.9556808	0.5896551	0.4958968	1.0035475	0.5009390	0.7742304	0.7098337	0.0692491	0.9930794	0.7590840	0.8577737	0.9684120	0.1220628	1.0018895
200	0.0203439	1.0085477	0.1530517	1.0308096	0.9964578	0.0092451	0.9413655	0.1724210	0.4681006	0.0838939	0.2445995	1.0663125	0.6663975	0.0203013	0.8627751	0.7540844	0.0349956	0.1346206	0.6532516	0.7400770	0.4059628	0.2889930	0.0642550	0.0244112	0.7966964	0.9416128	0.8741769	0.9411327	0.4203549	0.8664849	0.0819821	0.5700016	0.6782893	0.6929062	1.0000194	0.3299586	0.9917257	0.5412538	0.5136949	1.0223529	0.6182457	0.8326530	0.5955187	0.1971967	1.0100664	0.8002518	0.8155678	0.9289952	0.0995608	1.0985534
250	0.0095510	0.9383154	0.1412042	0.9647983	0.9756006	0.0112231	0.9838511	0.1940878	0.5383179	0.0761478	0.1993406	0.9900884	0.6190604	0.0211412	0.9396110	0.6932001	0.0151673	0.0824610	0.5484395	0.7946087	0.4229103	0.2402512	0.0368744	0.0183752	0.7935277	1.0138193	0.9198976	0.8754651	0.4113332	0.9336924	0.0879304	0.6584973	0.7430700	0.5980243	0.9556275	0.1765900	0.9500063	0.5544210	0.5342790	1.0334008	0.7528397	0.8911153	0.6136516	0.2687996	0.9681993	0.9039232	0.7860891	0.8698801	0.0808668	1.0565063
300	0.0161858	0.9608590	0.1882311	1.0721947	1.0340510	0.0174037	0.9845298	0.1772413	0.4563352	0.0754039	0.2112924	0.9411444	0.5807878	0.0110763	0.8354146	0.6848915	0.0201390	0.0519754	0.5149618	0.8077637	0.4347575	0.2072885	0.0293520	0.0200071	0.9213071	1.0612029	0.9479797	0.8213439	0.3768655	0.9789893	0.0957566	0.6412043	0.7401841	0.5442665	1.0387452	0.2182549	0.9290587	0.5398399	0.4823677	0.9943218	0.7850495	0.7811891	0.5964309	0.3668415	0.9434724	0.9300575	0.8629000	0.9503889	0.0572513	0.9640985
350	0.0214803	0.9718284	0.1909865	0.9543346	1.0012806	0.0128076	0.9943073	0.1552089	0.4770766	0.0483410	0.1936947	1.0183171	0.6193844	0.0168893	0.9908642	0.6630709	0.0268634	0.0375186	0.5108391	0.8441037	0.3888649	0.1952065	0.0290206	0.0256787	0.9460982	1.0434870	0.8723596	0.8612602	0.3954946	0.9919531	0.0720035	0.5330440	0.6878902	0.5652740	1.0032351	0.1836289	0.9426165	0.5862448	0.4650256	1.0217664	0.7430406	0.7701181	0.4799304	0.4548061	0.9970893	0.8491027	0.8627634	0.9608762	0.1122693	0.9851996
400	0.0261451	1.0044790	0.1710232	1.0252813	0.9831027	0.0059973	0.9864955	0.1589362	0.4883974	0.0865371	0.2213229	0.9934445	0.6441895	0.0159856	0.9960428	0.6650914	0.0294858	0.0320807	0.5269184	0.8526084	0.4172499	0.1833892	0.0372418	0.0168088	1.0511399	0.9857576	0.8805558	0.9623426	0.4055666	1.0263632	0.1028830	0.5670466	0.6423741	0.6269557	0.9710084	0.1080214	0.9196659	0.5462575	0.4547738	0.9607794	0.7858810	0.8185399	0.4571231	0.4897860	0.9896168	0.8163110	0.8710448	0.9638163	0.1315285	0.9899659
450	0.0177303	0.9308034	0.1708227	0.9511978	1.0062174	0.0125078	1.0371953	0.2080351	0.4992907	0.0669865	0.2315551	1.0696301	0.6196948	0.0076614	0.9136795	0.6911558	0.0229443	0.0505597	0.5487321	0.8355776	0.3689441	0.2072564	0.0344647	0.0131524	1.0055689	0.9037334	0.9224678	0.9496082	0.4097044	1.0374296	0.1115327	0.5405076	0.6892750	0.5072330	1.0136530	0.1519323	0.8756826	0.5372793	0.4597073	0.9920829	0.7446565	0.8277353	0.5465835	0.4203409	0.9733852	0.7895297	0.8613962	0.8383686	0.1132447	1.0465538
500	0.0305663	0.8031904	0.1445201	0.9924029	0.9583144	0.0103464	0.9457518	0.1889824	0.4492561	0.0762755	0.2245830	1.0067454	0.5869454	0.0116361	0.8668786	0.7160057	0.0353290	0.0273745	0.5025311	0.7427919	0.4491695	0.1963728	0.0473249	0.0181105	0.9373550	1.0228547	0.9428417	0.9134478	0.3847758	1.0153642	0.0894852	0.5117242	0.6751498	0.5343950	1.0274932	0.2141960	0.9270146	0.6087901	0.4061170	1.1487840	0.7487122	0.7872219	0.6286140	0.5571256	1.0349589	0.8791684	0.8659126	0.9881188	0.1078975	1.0910932
550	0.0798574	0.9609364	0.1462337	1.0241188	0.9490117	0.0152756	1.0231538	0.3098750	0.5201384	0.9318983	0.6912875	1.1002062	0.8124442	0.3984162	0.3391638	0.3902554	0.0301762	0.1115282	0.6044608	0.8936152	0.3977194	0.3056933	0.6225467	0.0172680	0.9076622	1.0064493	0.8552735	0.8750404	0.1347858	0.8564740	0.0988693	0.1650223	0.6843178	0.6398139	1.0418948	0.2278850	0.9576743	0.5733752	0.5042255	1.0033520	0.6955827	0.7913490	0.4280029	0.4009299	1.1002495	0.8632077	0.8959138	0.9062461	0.1549009	0.9916533
600	0.1099055	0.9288713	0.1318711	0.9799800	1.1081655	0.0127806	1.0432005	0.5150406	0.7936373	1.0085272	0.8744918	0.9758555	0.9057094	0.5247067	0.1761490	0.4681396	0.0156665	0.3212357	0.7979799	1.0709523	0.6392851	0.5070157	0.8807972	0.0236539	0.7098073	1.0147376	0.8596210	0.9194113	0.0526358	0.6464010	0.0660783	0.0895673	0.7064767	0.5752506	1.0295042	0.3211462	0.8747030	0.6050688	0.4718290	1.0363813	0.6921454	0.7420214	0.4247193	0.2033529	1.0114578	0.7036130	0.8154473	0.9231940	0.2803241	0.9169169
650	0.0619296	1.0425883	0.1810460	0.9423345	1.0401534	0.0639914	1.0292392	0.5941788	0.9044329	0.9781080	0.8175250	0.9331376	0.9744552	0.5121993	0.2722895	0.5199737	0.0408262	0.3495702	1.0302500	1.0264838	0.7661313	0.5742999	0.9670414	0.0529524	0.3952895	0.9900774	0.8776168	0.9483416	0.0486872	0.4989435	0.0823258	0.1212104	0.7719366	0.6120313	0.9681835	0.4164136	0.9681066	0.5923521	0.5175205	1.0236981	0.6015425	0.7646121	0.4769405	0.0976295	0.9536175	0.7185198	0.8616366	0.9555059	0.3420723	0.8900044
700	0.1013329	1.0226579	0.1933278	0.9659905	1.0291357	0.0846121	0.9954013	0.6662391	0.9040561	1.0086744	0.6865056	1.0039809	0.9932732	0.5813246	0.4341647	0.6612419	0.0478975	0.4016331	1.0151929	0.9153708	0.9353593	0.6285880	0.8924180	0.0518006	0.2305024	0.9486740	0.9567578	0.8959353	0.0373594	0.4761678	0.0566269	0.1853256	0.7515599	0.8239360	0.9430820	0.4754212	0.9349156	0.5830141	0.4736861	1.0680758	0.5505393	0.8594134	0.5424189	0.1113136	0.8175057	0.6335255	0.7657327	0.9625926	0.2884000	0.9506427
750	0.1087161	0.9749351	0.1658057	1.0100477	1.0715993	0.0957070	0.9493092	0.7002801	0.9365041	1.0110065	0.5150271	0.9923754	0.9461663	0.5110791	0.6840023	0.6368198	0.1088824	0.4208774	1.0236865	0.9549842	0.9288468	0.6065256	0.9515800	0.0546403	0.1420603	0.9997755	0.9068672	0.8729109	0.0191691	0.3886873	0.0748070	0.2813619	0.6299424	0.8176810	0.9472227	0.6097346	0.9539303	0.6134201	0.4906707	1.0937854	0.4869950	0.8000045	0.6848199	0.0722119	0.8516722	0.5451966	0.7955907	0.9455372	0.3441957	0.8614231
800	0.0742521	1.0330395	0.2058285	0.9621215	0.9666266	0.0562477	1.0148242	0.7541585	0.9681026	0.9569911	0.4692170	0.9688099	0.9934862	0.4605726	0.8725428	0.7234869	0.1549559	0.4416620	0.9625112	0.9489313	0.9384297	0.6001343	0.9953594	0.0345646	0.0996098	1.0147208	0.9443613	0.9257995	0.0143218	0.3818628	0.0769508	0.3326940	0.6162606	0.9559939	0.9714628	0.5879364	0.9291474	0.6567832	0.5127446	1.0569675	0.4313619	0.8664846	0.7503735	0.0584467	0.8455856	0.5366278	0.8172046	0.9775859	0.2729042	0.8235427
850	0.0699881	0.9279874	0.1569874	0.9718889	0.9886978	0.0405985	0.9459185	0.5906634	0.9640627	1.0494618	0.6033781	1.0830886	0.9937617	0.4445620	0.7428979	0.6766460	0.0842752	0.5189068	0.9660103	0.9986655	0.8666199	0.5788309	0.9562665	0.0449539	0.1470833	0.9253796	0.9969643	0.8927022	0.0244439	0.4098259	0.0643432	0.3157606	0.6866047	0.8592538	0.9520026	0.6403785	0.9891324	0.5721388	0.5339537	1.0594662	0.3937780	0.8341431	0.7775614	0.0529191	0.9625012	0.6300892	0.8083241	0.9221031	0.2263649	0.8825714
900	0.0883184	0.9700797	0.1745273	0.9192959	0.9870410	0.0292152	0.9768478	0.6518769	1.0589774	1.0348171	0.7893701	0.9788398	1.0344189	0.4366164	0.3997726	0.6891473	0.0505551	0.4611081	0.9221462	0.9813100	0.9003948	0.6213428	0.9796546	0.0420532	0.3249914	0.9801066	0.9766333	0.9204648	0.0177714	0.4382653	0.0666774	0.2770081	0.7104157	0.7779217	1.0776225	0.5900642	1.0030963	0.5331957	0.5243755	1.0631414	0.4100877	0.8319235	0.6967130	0.0391522	0.9631531	0.5991504	0.7884235	0.8778360	0.1881871	0.9205046
950	0.1091420	1.0501001	0.1932142	1.1524940	1.0716780	0.0661608	1.0127712	0.6852240	1.0139546	1.0369015	0.7922004	1.0207864	0.9710337	0.4045976	0.3990295	0.6990195	0.0292307	0.4643652	0.9447311	1.0657409	0.9747360	0.5621922	1.0572754	0.0423783	0.2326916	0.8886496	0.9494336	1.0162317	0.0362658	0.3971793	0.0730976	0.3346943	0.6736084	0.7628543	1.0347755	0.6229930	0.9708303	0.5607258	0.4899060	1.0149080	0.4093882	0.7205580	0.7167907	0.0645907	0.9608132	0.6393460	0.7472418	0.8148055	0.2946017	0.9553084
1000	0.0925216	0.9740924	0.1220107	1.0743048	0.9200230	0.0663242	1.0257798	0.7361659	0.9353162	1.0285572	0.6795421	1.0248776	0.9018605	0.4626300	0.5704833	0.7454415	0.0970813	0.4745807	0.9984830	1.0355266	0.8932623	0.7119972	1.0317032	0.0383931	0.1419387	0.9907023	0.9331798	1.0115550	0.0407527	0.4317273	0.1002330	0.3616387	0.7999188	0.8742434	1.0701175	0.6156901	1.0052850	0.5880526	0.4500095	1.0275324	0.4581746	0.7899577	0.7607353	0.0540550	0.9677750	0.6395653	0.7737712	0.8374678	0.3633318	0.9277827

0	0.0965931	0.9917858	0.1270408	0.9124610	1.0019637	0.0709991	0.9407448	0.7427249	0.9738304	1.0980755	0.6016177	1.0220409	1.0375011	0.3656601	0.6020683	0.6838302	0.0658622	0.5078126	1.0661622	0.9594600	0.8907052	0.6947893	0.9854344	0.0686459	0.1598035	0.9506475	0.9539769	0.9424369	0.0414072	0.4275502	0.0933668	0.4352808	0.6855586	0.8646546	0.9924055	0.7211094	0.9418581	0.5501219	0.4314392	1.0354821	0.3751695	0.8013462	0.8412306	0.0652802	0.9923989	0.5883233	0.8027609	0.9334344	0.3026118	0.8012736
50	0.0848969	0.9567800	0.1541302	0.8606394	0.9892714	0.0226915	0.8512402	0.6896253	0.9289544	0.7572135	0.8054000	0.9011766	0.4126915	0.4620438	0.4710699	0.7327853	0.0626700	0.6847662	0.9717054	0.4942000	0.9398240	0.6111339	0.9441541	0.0467836	0.1564718	1.0021341	0.9904920	1.0223011	0.3172158	0.2968973	0.1509469	0.3444749	0.7285226	0.7879001	0.9558448	0.6199876	0.9358635	0.5800755	0.2449182	0.9781961	0.4359458	0.7515903	0.7749054	0.0375474	0.8296407	0.6406906	0.6722283	1.0037854	0.2722855	0.8694380
100	0.1055137	0.8954725	0.1497422	0.8783668	1.0219601	0.0559787	1.0029703	0.6702767	0.9392639	0.7536378	0.8952861	0.9319673	0.1959844	0.4974710	0.4888751	0.6734232	0.0521450	0.6799695	0.8719069	0.3565313	0.8293952	0.6106043	1.0428686	0.0468725	0.1436193	1.0293422	0.9553852	0.9437847	0.3578140	0.2164314	0.1767091	0.2859622	0.6807862	0.6862932	0.9440804	0.6388149	0.8850970	0.6461627	0.1950998	0.9673069	0.4398096	0.7713437	0.7199784	0.0163214	0.7482643	0.5884082	0.7116635	1.0308034	0.3171678	0.8954249
150	0.0766320	0.9944795	0.1730615	0.9361890	1.0089936	0.0401751	1.0175611	0.6445163	0.9067586	0.7108666	0.7121730	1.0192103	0.1035745	0.4690370	0.5246190	0.6911653	0.0657606	0.5950401	0.9563067	0.2746841	0.8845734	0.6070743	1.0769717	0.0437604	0.1141534	0.9650198	0.8704250	1.0029722	0.3390677	0.1603477	0.1723706	0.2760354	0.7065566	0.9011212	0.9876633	0.5954629	0.9483033	0.5844993	0.1709764	1.0155263	0.3896582	0.7116602	0.6948054	0.0117122	0.7021673	0.5889247	0.6561232	0.9852452	0.2857138	0.8427787
200	0.0894432	0.9806883	0.2007224	0.8144534	0.9576795	0.0516066	1.0631831	0.6572380	0.9756937	0.7895924	0.7463016	1.0574781	0.0481901	0.4449674	0.4678282	0.6633901	0.0324075	0.6608798	0.9699154	0.2735233	0.8893149	0.5689521	1.0133648	0.0433372	0.1181337	0.9913211	0.8582911	1.0208320	0.4001645	0.1304041	0.1950568	0.3644681	0.7688213	0.8515331	1.0371716	0.6248053	1.0050908	0.5992327	0.1237751	1.0470645	0.3606520	0.6405761	0.7000436	0.0064889	0.7206618	0.6048708	0.7056541	0.9742048	0.3306591	0.8800275
250	0.1075188	0.8952240	0.2160093	0.7778888	0.9279407	0.0796139	1.0547267	0.6224165	0.9804660	0.7143039	0.7845821	1.0651762	0.0297900	0.4440054	0.4638083	0.6695947	0.0335361	0.6650576	0.9723945	0.2752977	0.8857375	0.5070691	0.9490112	0.0405178	0.1311210	0.9088324	0.8503615	1.0325277	0.4253036	0.1319647	0.1404709	0.3432014	0.7030762	0.8477386	0.9767880	0.6527541	0.9413423	0.6035640	0.1221113	1.0572566	0.3559395	0.7319715	0.8047000	0.0067194	0.7012609	0.5604045	0.6790049	1.0165808	0.3081089	0.8776263
300	0.0853996	0.9435960	0.2071604	0.8098501	0.9356940	0.0490979	0.9390116	0.6190411	1.0387419	0.8336786	0.6260878	0.9769940	0.0293808	0.4755235	0.5597912	0.6996202	0.0750588	0.7339041	0.9562696	0.2925426	0.7494409	0.5136383	0.9883195	0.0389432	0.0674688	1.0269684	0.9015294	0.9896792	0.3604184	0.1312860	0.1701177	0.2817656	0.6509402	1.0034718	1.0345843	0.6378734	0.9741632	0.5776110	0.1340138	1.0675326	0.3821367	0.7288080	0.7739179	0.0065917	0.7679149	0.5426446	0.6384645	0.9643577	0.2716144	0.9762825
350	0.0919343	0.9622857	0.2169060	0.8445159	1.0043039	0.0629797	1.0670654	0.6466492	0.9749831	0.8576732	0.7152947	1.0023751	0.0400508	0.4338073	0.5188830	0.6199752	0.0531459	0.6397610	1.0737259	0.2780160	0.7546867	0.5565874	0.9773025	0.0572191	0.1123007	1.0399231	0.8469139	0.9767495	0.3978730	0.1224441	0.1518404	0.3105616	0.6783164	0.8627112	1.0173294	0.6553139	0.9014170	0.6406979	0.1503583	1.0159187	0.4020276	0.8061634	0.7821925	0.0063541	0.6656567	0.5836405	0.6763840	0.9874957	0.2888380	0.9443924
