"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
250	0.0666809	0.6781214	0.3038255	0.1847331	0.8155970	0.0344401	0.7366516	0.4859459	0.6852952	0.7085675	0.2241549	0.8119382	0.6453075	0.0073306	0.7466890	0.7310525	0.3866088	0.3130480	0.5816423	0.6475670	0.6798495	0.3991402	0.7845762	0.5236690	0.1488578	0.7460738	0.6553487	0.7491630	0.0321458	0.2815883	0.0435936	0.3037562	0.3746283	0.6038592	0.8116743	0.5812912	0.7100686	0.4162447	0.2529748	0.7281682	0.2972794	0.3046258	0.6288538	0.0567789	0.8323128	0.2366400	0.5923100	0.5423933	0.2430776	0.6585022
300	0.0409357	0.6263457	0.3205285	0.1586777	0.7112925	0.0376608	0.6946186	0.4337055	0.6776096	0.6907754	0.1549560	0.7591492	0.8209622	0.0193189	0.7168979	0.7017150	0.3733949	0.3480678	0.6176056	0.5179148	0.6874990	0.4081718	0.7119050	0.5159968	0.1265369	0.6684803	0.6312243	0.7723300	0.0025420	0.3284449	0.0595179	0.3083567	0.3525915	0.6018136	0.7166330	0.5571317	0.5889085	0.3684951	0.2897223	0.6487519	0.2597946	0.3698430	0.6829976	0.0524092	0.6599792	0.2734089	0.6170471	0.5532761	0.2115872	0.5767068
350	0.0438428	0.6772749	0.3279115	0.2534972	0.6149965	0.0323801	0.6924368	0.6512070	0.7249999	0.6231571	0.1085030	0.6205943	0.6955362	0.0101456	0.6265150	0.5803085	0.4005322	0.3941583	0.5356967	0.5513667	0.7448013	0.5109928	0.5357194	0.5021248	0.1577171	0.6222674	0.6165633	0.6743420	0.0076502	0.3058466	0.0821670	0.2266995	0.3507424	0.6157365	0.7782867	0.5700141	0.7523512	0.4219410	0.2396991	0.6571050	0.2386245	0.3682656	0.5775396	0.0211448	0.6481381	0.2089633	0.6591648	0.6961140	0.2475312	0.6645613
400	0.0700002	0.6188309	0.4000093	0.2186096	0.7094626	0.0223554	0.6583058	0.5892608	0.7522640	0.6636647	0.2371712	0.7014853	0.6913406	0.0109034	0.6036184	0.5886073	0.4176675	0.3700615	0.6937496	0.5810389	0.7359660	0.5235198	0.5505897	0.4775134	0.1429788	0.6713774	0.5089178	0.6956912	0.0137333	0.3400793	0.0468351	0.2424287	0.2599890	0.6213063	0.8014110	0.5960798	0.6859659	0.4729962	0.2781373	0.6173081	0.2628792	0.3390393	0.6004316	0.0289358	0.7281356	0.1334602	0.5090658	0.6515833	0.2067231	0.5522328
450	0.1705748	0.8904945	0.2932863	0.2422139	0.7310453	0.0754210	0.7312705	0.5874240	0.8198173	0.6865892	0.3125395	0.6299392	0.7780886	0.0219033	0.6909272	0.6789630	0.3927240	0.3201899	0.6603619	0.6201161	0.7474799	0.4856262	0.5514599	0.5771391	0.2259221	0.7191976	0.6225291	0.6138373	0.0098086	0.3675959	0.0428736	0.3566750	0.2928624	0.5523979	0.7084400	0.5821761	0.4823239	0.3958128	0.2321021	0.7184397	0.3112070	0.3601991	0.5806361	0.0379916	0.7101584	0.1608132	0.5109531	0.7576097	0.1666344	0.7373152
500	0.0429178	0.7195251	0.3777556	0.2652736	0.6788350	0.1263756	0.5998490	0.6421069	0.7551708	0.7800301	0.0882534	0.7830830	0.6728987	0.0228117	0.6529793	0.6299295	0.3830454	0.3775126	0.5687484	0.4772517	0.7595482	0.4807896	0.5792324	0.6185790	0.0905354	0.5798616	0.6162892	0.7364613	0.0135140	0.2739925	0.0560711	0.3671911	0.2161175	0.6472914	0.5955857	0.5961952	0.5985022	0.4424047	0.2707839	0.6944486	0.2485673	0.4803661	0.5528886	0.0491832	0.7192074	0.1863618	0.5449575	0.6527474	0.2208349	0.6092170
550	0.0299190	0.7168337	0.2947698	0.6376421	0.7608000	0.0311395	0.6578106	0.4984781	0.6648779	0.7761003	0.2769158	0.5802632	0.7120795	0.1869947	0.7195099	0.4648591	0.1360459	0.3067060	0.6084699	0.6799128	0.5501948	0.4669604	0.6020092	0.1407373	0.0905478	0.6332668	0.4594201	0.7660585	0.0323274	0.3094888	0.0445415	0.2482609	0.2636876	0.7357230	0.6888671	0.5582897	0.4144298	0.5651581	0.2702813	0.6519365	0.3291467	0.5002932	0.6205533	0.0296649	0.7285139	0.1324809	0.5572381	0.5848343	0.2527114	0.6857378
600	0.0726181	0.7684439	0.1607999	0.6900542	0.7423348	0.0385181	0.7634190	0.4423501	0.7236233	0.7575450	0.2960626	0.7081255	0.7533198	0.2464406	0.5612400	0.4767543	0.0810022	0.3745959	0.6208706	0.5701115	0.6429251	0.5012899	0.6054456	0.0509578	0.0758953	0.6801115	0.5280936	0.6527111	0.0320206	0.3000526	0.0793159	0.2427483	0.3492566	0.5888363	0.6783872	0.4032686	0.6850699	0.4192061	0.2804619	0.7936272	0.3521508	0.4667838	0.5466759	0.0320948	0.6608760	0.1558395	0.5427128	0.5854642	0.1535674	0.6833258
650	0.0419158	0.6044993	0.1294011	0.7009165	0.7526416	0.0677195	0.7589550	0.4685451	0.7217661	0.7428783	0.4713918	0.6540526	0.7238390	0.2813234	0.4264335	0.5703545	0.0270089	0.3537598	0.7383086	0.7096257	0.5871202	0.3793641	0.6348931	0.0533603	0.1038085	0.8531708	0.6696136	0.7949555	0.0212721	0.2805035	0.0673546	0.1991677	0.4085608	0.5929901	0.7412977	0.4525794	0.6164247	0.3737252	0.3117522	0.6017312	0.2859179	0.4364400	0.6301663	0.0292385	0.7926673	0.2524877	0.5810081	0.5720035	0.1842078	0.6921315
700	0.0359027	0.5984670	0.1304032	0.5946425	0.7248975	0.0356134	0.6477049	0.4169495	0.7420148	0.8581749	0.4477187	0.6289980	0.6925517	0.3176636	0.5840582	0.4781525	0.0300486	0.2884093	0.7352563	0.6197208	0.5495116	0.4092704	0.7411531	0.0080127	0.1175343	0.7247096	0.7288274	0.8043615	0.0202524	0.3075119	0.0481032	0.2892808	0.4398382	0.6843031	0.7572777	0.4614616	0.6989984	0.3833414	0.3100188	0.8307500	0.3502248	0.6879504	0.5272249	0.0444018	0.7965049	0.3916408	0.5963950	0.7648690	0.2351354	0.6008823
750	0.0662486	0.6825037	0.1153713	0.6627646	0.7951637	0.0607900	0.6661802	0.5201476	0.7530501	0.6894775	0.5037729	0.7822883	0.8424573	0.3555624	0.4861618	0.6158643	0.0499501	0.2916865	0.7018179	0.6807863	0.5863530	0.4531942	0.7912106	0.0290679	0.0691392	0.5843676	0.6581383	0.8055033	0.0221432	0.3795045	0.0610224	0.2844541	0.5315052	0.5949229	0.7750850	0.5558373	0.6634511	0.4059146	0.3268213	0.7188398	0.2519378	0.5334103	0.6943937	0.0657453	0.5817392	0.3838913	0.5230254	0.6534600	0.2066384	0.5700578
800	0.0703759	0.7977002	0.1087745	0.8303603	0.6775378	0.1535544	0.6849364	0.5060361	0.7126664	0.7320897	0.3081736	0.6577205	0.7120741	0.2546226	0.4962944	0.4427571	0.1145322	0.2920512	0.6310911	0.7824302	0.6096575	0.4717038	0.6897490	0.0363526	0.0582750	0.7632509	0.6160595	0.7285675	0.0198848	0.3476633	0.0533131	0.2588481	0.4658907	0.5696900	0.7041784	0.5600569	0.7720135	0.3959175	0.2607842	0.7307657	0.2704282	0.6269729	0.6683307	0.0368815	0.7218391	0.3746777	0.6081414	0.6435299	0.2479909	0.6758019
850	0.0615245	0.6687325	0.0875247	0.6798049	0.7734820	0.1066971	0.7043607	0.5363146	0.6259055	0.6776545	0.3668836	0.6835361	0.6703631	0.3027665	0.6186675	0.4712256	0.2132400	0.3222239	0.7292236	0.5558313	0.5250396	0.3724581	0.6219045	0.0583498	0.0769145	0.7098680	0.6630400	0.8736553	0.0243416	0.3659790	0.0432431	0.2436759	0.5323601	0.5799789	0.7275664	0.6122135	0.6372411	0.3535159	0.3148323	0.7122751	0.3049896	0.5176105	0.5420623	0.0383168	0.5914446	0.4272336	0.5563053	0.5526393	0.2197508	0.6501012
900	0.0641642	0.7594532	0.0873141	0.7780286	0.6974393	0.0525457	0.6640577	0.4908904	0.6482639	0.6284548	0.2740508	0.7264684	0.6660864	0.2150699	0.7599382	0.4377276	0.1464973	0.3529189	0.6772654	0.6285094	0.6524902	0.3435905	0.7047891	0.0669801	0.0479366	0.7295892	0.7813078	0.6605723	0.0132994	0.3889319	0.0337287	0.3365677	0.5579044	0.5421098	0.8528958	0.4982186	0.6779070	0.4389191	0.3589888	0.8348999	0.3476980	0.5240834	0.6379822	0.0345269	0.5923937	0.4673333	0.5245178	0.6051081	0.2132404	0.5929022
950	0.0739231	0.6066550	0.1184440	0.7717698	0.6438276	0.0356847	0.7822429	0.5966736	0.8013310	0.7797752	0.3828995	0.6497252	0.7257688	0.1972408	0.6955711	0.5654009	0.0960620	0.2811264	0.7157700	0.6793167	0.5546525	0.3601830	0.7584934	0.0389276	0.0216082	0.6336582	0.6646299	0.7893836	0.0273998	0.3962211	0.0581976	0.2040511	0.4419196	0.6511878	0.7700857	0.5228998	0.6772399	0.3343561	0.3448708	0.7239769	0.2733772	0.6533293	0.6319694	0.0441608	0.7719614	0.5171006	0.5470506	0.7307613	0.1881966	0.6267769
1000	0.0655796	0.6753313	0.0819658	0.7197795	0.6985961	0.0542728	0.7438362	0.5178137	0.7011705	0.7056196	0.3755962	0.7170179	0.6901050	0.2315211	0.6892953	0.6056157	0.1295291	0.4276644	0.6304083	0.6599126	0.6977513	0.4467075	0.7325420	0.0631589	0.0665272	0.7620334	0.6672704	0.6567060	0.0105679	0.3345811	0.0645458	0.2710420	0.6581210	0.5300550	0.7036575	0.4453188	0.6615900	0.4071094	0.3638341	0.6750675	0.2638283	0.5832695	0.5437286	0.0504807	0.8054191	0.4308216	0.5344252	0.6422463	0.2361830	0.5650349

0	0.0628286	0.7129888	0.1337939	0.7339833	0.7098487	0.0514791	0.8723982	0.4923577	0.7081269	0.7942629	0.4288340	0.7438556	0.7218213	0.2140821	0.4240084	0.4182891	0.0540247	0.3863166	0.6698330	0.7019624	0.6915997	0.4123344	0.6926533	0.0568346	0.1180694	0.7301589	0.6256461	0.6850295	0.0489042	0.2941030	0.0848267	0.2436560	0.4542679	0.6347617	0.6968470	0.4734228	0.6017523	0.3983280	0.2940191	0.8200080	0.2667767	0.5309949	0.6163359	0.0503396	0.7370521	0.3842888	0.5266487	0.7304613	0.2365251	0.6532391
50	0.0236342	0.6818639	0.0832472	0.6817546	0.6456378	0.0055929	0.6616367	0.3605978	0.6353237	0.1607885	0.2548277	0.7170324	0.5583213	0.0664107	0.6993737	0.6212898	0.0309613	0.2921239	0.6147348	0.6261786	0.6266104	0.5023081	0.3424826	0.0361671	0.1954978	0.7755866	0.7415136	0.7997307	0.3223892	0.3168450	0.0369224	0.4816529	0.5943298	0.4987059	0.6382426	0.4400800	0.6815480	0.4521592	0.3183208	0.7176364	0.2428861	0.6244967	0.5807440	0.0374209	0.8150103	0.4568014	0.5564732	0.7278753	0.1838101	0.7178504
100	0.0135712	0.6425889	0.1577634	0.7578310	0.6854865	0.0040816	0.6861987	0.1785096	0.6228083	0.0772982	0.1954200	0.6026445	0.5680880	0.0580989	0.6943219	0.6192986	0.0392490	0.3110753	0.7047522	0.5565263	0.4181886	0.3497067	0.0987744	0.0209819	0.3337063	0.7715930	0.5643190	0.7529253	0.2380694	0.4380629	0.0720160	0.5832034	0.5667993	0.4307405	0.7279056	0.3707573	0.6903273	0.3532038	0.3696876	0.7872053	0.2854140	0.5535915	0.5405427	0.0100223	0.6650878	0.4205232	0.5684654	0.6912630	0.0747899	0.6740854
150	0.0527819	0.6875268	0.0969024	0.8373801	0.7607742	0.0093572	0.7693834	0.1421493	0.4763531	0.0406519	0.1454594	0.7722328	0.4928157	0.0105100	0.7367998	0.5708384	0.0330668	0.1396920	0.5563442	0.5359767	0.2889541	0.2455105	0.0643233	0.0272050	0.5787838	0.7401479	0.6584181	0.7176973	0.2471290	0.5982938	0.0809964	0.3795543	0.5792972	0.3514247	0.6488843	0.3139859	0.6056552	0.4700992	0.3236832	0.7042975	0.3458122	0.5963381	0.5076760	0.0608714	0.7596226	0.5568208	0.6312458	0.7463629	0.0894104	0.6906557
200	0.0130726	0.7591547	0.0988185	0.7109449	0.7262341	0.0082153	0.6672733	0.1131685	0.3227468	0.1133638	0.2002854	0.7128199	0.4101217	0.0207897	0.6735320	0.5908655	0.0165125	0.0932447	0.4674978	0.4693397	0.3548825	0.2302112	0.0415957	0.0092291	0.4940945	0.7454033	0.6029918	0.5881178	0.2469480	0.6480171	0.0771031	0.4010176	0.4871037	0.4991624	0.7738737	0.3053312	0.6597365	0.4384345	0.2502546	0.8487256	0.3953448	0.6505950	0.4805165	0.1928679	0.7442718	0.5914355	0.6035374	0.6640227	0.0919509	0.8337568
250	0.0091428	0.7863231	0.0976257	0.6846837	0.7235290	0.0118831	0.5476405	0.1309496	0.4580423	0.0532653	0.1197305	0.6406694	0.4811425	0.0202951	0.6206788	0.5863333	0.0088283	0.0445902	0.4151460	0.4911088	0.3006676	0.1510410	0.0185019	0.0178532	0.5236722	0.7702520	0.5770625	0.6858825	0.2798663	0.7099445	0.0620075	0.4636433	0.5629898	0.3665938	0.6384749	0.1417520	0.6653074	0.3850955	0.3902527	0.7200871	0.5253630	0.6350872	0.4235246	0.1883639	0.6767412	0.5642733	0.5603984	0.5536100	0.0676262	0.7581401
300	0.0276436	0.6579544	0.1624486	0.7888803	0.7548654	0.0111252	0.6508505	0.0962219	0.3394849	0.0528191	0.2252805	0.6896186	0.3455201	0.0048647	0.5441438	0.5020061	0.0146564	0.0470085	0.3952614	0.6704129	0.2360722	0.1158882	0.0167901	0.0142291	0.6375721	0.7031354	0.7137886	0.5899670	0.3009516	0.7226831	0.0598902	0.5340598	0.5995070	0.4241573	0.8149510	0.1494597	0.6525886	0.3759223	0.4254845	0.7105650	0.5344021	0.5184177	0.4206165	0.2299741	0.6198228	0.8062126	0.6265123	0.7093472	0.0300875	0.6759435
350	0.0083269	0.7023306	0.0805506	0.6209650	0.8280183	0.0032933	0.7224690	0.1399695	0.3895970	0.0470957	0.1547376	0.6622562	0.4533466	0.0163556	0.6635021	0.4803765	0.0156468	0.0520629	0.3657580	0.5840773	0.2758111	0.1303530	0.0241717	0.0146216	0.6506517	0.6403630	0.5197883	0.6246783	0.2396552	0.7662354	0.0351000	0.3690847	0.4963983	0.3731991	0.6613453	0.1264439	0.7745232	0.4413407	0.2654253	0.7305098	0.5559827	0.5640516	0.3598445	0.3600189	0.6813342	0.6421283	0.5503774	0.7096759	0.0543958	0.6573484
400	0.0160006	0.6092614	0.1422937	0.7990650	0.7097657	0.0019092	0.6688254	0.1456037	0.3924329	0.0368269	0.1350043	0.8095941	0.4787031	0.0121878	0.7015792	0.4567482	0.0111570	0.0281978	0.4106104	0.4874600	0.3686419	0.1152055	0.0412101	0.0098056	0.7615229	0.7949855	0.5789486	0.7857371	0.2485634	0.7014580	0.0841075	0.3686632	0.4661471	0.4820287	0.5913549	0.1025337	0.6896738	0.4158605	0.3058286	0.6397691	0.4808545	0.6013029	0.3953333	0.3014648	0.7258830	0.5271389	0.6325195	0.7247827	0.0755863	0.7147586
450	0.0172247	0.6425437	0.0976017	0.6793938	0.7381759	0.0087828	0.7364027	0.1564344	0.3580980	0.0286935	0.1596372	0.8676469	0.3769763	0.0097707	0.7167499	0.5057419	0.0223882	0.0285945	0.3929591	0.6440146	0.2414938	0.1134875	0.0273690	0.0063256	0.6657375	0.5799600	0.6527925	0.6559926	0.2950333	0.7086548	0.0750297	0.3837602	0.6069046	0.2978047	0.7098844	0.0826509	0.5923879	0.3703590	0.3356581	0.7937285	0.5538608	0.5510291	0.3563052	0.3474082	0.8654038	0.5071545	0.7124246	0.5655444	0.0631200	0.7934296
500	0.0376317	0.5282624	0.1510817	0.6849484	0.7035954	0.0126483	0.7535748	0.1408697	0.2899237	0.0610424	0.1364543	0.6586926	0.4308250	0.0062283	0.5796247	0.4604927	0.0235901	0.0223976	0.3315461	0.4473259	0.3297227	0.1717740	0.0463126	0.0134248	0.6125519	0.6498730	0.6026651	0.7245076	0.2864604	0.7318298	0.0587141	0.4046248	0.5432094	0.3544494	0.7556783	0.2032452	0.6273179	0.4334658	0.3157975	0.8777642	0.5815926	0.5567955	0.5501093	0.4635257	0.6823010	0.6260469	0.5491608	0.8069014	0.1030169	0.7777139
550	0.0386807	0.7091517	0.1015012	0.8124909	0.6974844	0.0122288	0.8393228	0.1905996	0.3521540	0.5729556	0.5908572	0.7567010	0.5643201	0.2802932	0.2678108	0.2701226	0.0175664	0.0700281	0.4408106	0.6467384	0.2317420	0.2728070	0.3840028	0.0101554	0.7020065	0.6560528	0.7117049	0.5690927	0.0820440	0.5807086	0.0743919	0.1111661	0.4211256	0.4274849	0.8259912	0.1469190	0.7183740	0.4200012	0.3238683	0.8530154	0.5348845	0.5334742	0.2791030	0.2825427	0.7985963	0.6316535	0.7195924	0.6626778	0.1207980	0.7512716
600	0.0918015	0.6411315	0.1229846	0.6438816	0.7804803	0.0168900	0.8990078	0.3448774	0.6052046	0.6795798	0.6333367	0.7660935	0.6994033	0.3594050	0.1513617	0.3331250	0.0115944	0.1699019	0.5355264	0.7163282	0.3982858	0.3501873	0.5810966	0.0168536	0.5105874	0.7010555	0.5536421	0.6129788	0.0469583	0.3766204	0.0271853	0.0682921	0.4481585	0.4404488	0.6633247	0.2601911	0.5998990	0.3843715	0.3726677	0.6572899	0.5523585	0.5352106	0.3472278	0.1378833	0.6688104	0.5384519	0.4501713	0.7169139	0.1820144	0.6914286
650	0.0679810	0.7405547	0.1510450	0.6828418	0.7040409	0.0470392	0.7553283	0.3821176	0.6859920	0.5980145	0.6150368	0.6621291	0.7263840	0.3792423	0.2284152	0.3632199	0.0204288	0.2628230	0.6754612	0.7346759	0.5168661	0.4015660	0.6958622	0.0273833	0.2626254	0.6629885	0.6467226	0.6237313	0.0435496	0.4318944	0.0636040	0.0983030	0.5482615	0.3573214	0.7761347	0.2496656	0.6146930	0.4860410	0.3558955	0.7103419	0.4891309	0.7084251	0.3584584	0.0621882	0.7290888	0.5169307	0.5938731	0.6235517	0.2576664	0.6675625
700	0.0480781	0.6920581	0.1414130	0.8013752	0.6813078	0.0591214	0.6531957	0.5545982	0.7655479	0.8411540	0.5050929	0.7970978	0.6761921	0.4104178	0.3089372	0.4354443	0.0277793	0.2941938	0.6947206	0.6665290	0.6841788	0.4083759	0.5832799	0.0356589	0.1983942	0.6871881	0.6672528	0.6248882	0.0432623	0.3245323	0.0341299	0.1704224	0.5738603	0.5742460	0.6672307	0.3634466	0.7028377	0.4706674	0.2981181	0.8785147	0.3808100	0.5743383	0.4244486	0.0497919	0.6541426	0.5704812	0.5177485	0.7251491	0.2593250	0.6817097
750	0.0646210	0.6121575	0.0720438	0.7254194	0.6812132	0.0843906	0.6771709	0.4390131	0.7635276	0.7495229	0.3982750	0.7196659	0.7021236	0.4324680	0.4605539	0.4994620	0.0677845	0.2298440	0.6283351	0.5934246	0.6339656	0.5218780	0.7473883	0.0481031	0.1025009	0.7127593	0.7806353	0.5807587	0.0157667	0.2593089	0.0402446	0.2031733	0.5112037	0.5964856	0.6902481	0.4152840	0.7641253	0.4088915	0.3320871	0.7780317	0.3038908	0.6157764	0.5454510	0.0683921	0.5991364	0.3274934	0.6560607	0.5570685	0.2816893	0.6361983
800	0.0500556	0.7599139	0.1539600	0.5876627	0.6896984	0.0357845	0.6252500	0.5597728	0.7020743	0.6480697	0.4510274	0.6626437	0.6050973	0.3497081	0.5795073	0.5192303	0.1203090	0.2862346	0.6728779	0.7265406	0.6256757	0.5224965	0.7692167	0.0222337	0.0514095	0.6372354	0.7132737	0.5838490	0.0265893	0.2441263	0.0421661	0.2521947	0.4628850	0.6585049	0.5860680	0.3708407	0.5720222	0.4575693	0.3431366	0.8503011	0.2387702	0.6463841	0.5484111	0.0415949	0.6490839	0.4095848	0.5617681	0.6753169	0.1961441	0.6489295
850	0.0619531	0.7225437	0.0997586	0.5637516	0.6843034	0.0277540	0.6000007	0.4138368	0.7088266	0.8921017	0.4913330	0.7286144	0.5980350	0.3327951	0.5081318	0.3980192	0.0458302	0.3244295	0.7664596	0.7012952	0.8084198	0.4729354	0.6430190	0.0214517	0.0798365	0.6857001	0.7345931	0.5729035	0.0128212	0.2921437	0.0421191	0.2108972	0.3947442	0.6694831	0.7796127	0.4186678	0.7747924	0.3726234	0.3208368	0.7058386	0.2722532	0.6192103	0.6683958	0.0505273	0.7035828	0.4069538	0.6033350	0.8353562	0.1531879	0.6183568
900	0.0381650	0.6506518	0.1104493	0.6542479	0.7753644	0.0288711	0.7214720	0.4741283	0.7891556	0.7540929	0.5455329	0.6241175	0.7082653	0.2874114	0.3079539	0.5207007	0.0529960	0.2413106	0.7003202	0.6499490	0.6551839	0.4594105	0.7252766	0.0241225	0.2553246	0.7242948	0.6417341	0.7058356	0.0162149	0.3092445	0.0508001	0.2162442	0.5034259	0.5765566	0.7654587	0.4307979	0.7597440	0.4411716	0.3946467	0.8068646	0.3765029	0.5496843	0.4691608	0.0452367	0.7318012	0.5166159	0.5317915	0.5730993	0.1583995	0.6865088
950	0.0775791	0.7538281	0.1161005	0.7948038	0.7214041	0.0339734	0.6735163	0.5666722	0.7302674	0.6180986	0.5087280	0.6349171	0.7191613	0.2701767	0.2973295	0.5217671	0.0204607	0.3203760	0.7083816	0.7624504	0.7950564	0.4735303	0.6910145	0.0381336	0.1115441	0.6491159	0.7605269	0.6297479	0.0114179	0.2344834	0.0347195	0.2070086	0.5448161	0.5859700	0.7390751	0.4435280	0.6868414	0.4867787	0.3537581	0.8157822	0.2826789	0.4990418	0.4819465	0.0557168	0.6591645	0.4125495	0.7551806	0.6644202	0.1940869	0.7115350
1000	0.0543508	0.7301285	0.0820173	0.7591393	0.5897256	0.0269262	0.6700126	0.5202394	0.6729402	0.7001739	0.4970362	0.7115792	0.6742479	0.4124616	0.5063346	0.5076045	0.0720736	0.3082769	0.7246747	0.9074353	0.7365597	0.5840171	0.6799664	0.0260635	0.1343683	0.7927671	0.6927689	0.7032091	0.0245713	0.3004024	0.1158836	0.2914510	0.5386053	0.7018303	0.9406067	0.4400088	0.6863134	0.4014222	0.3778890	0.6188330	0.3704459	0.5855701	0.5821524	0.0214008	0.6036509	0.4516755	0.5957008	0.6391659	0.3221384	0.7484528

0	0.0597915	0.7725414	0.1047757	0.6048419	0.6887529	0.0377461	0.6352697	0.5055729	0.8337268	0.8210595	0.3596463	0.5923857	0.7167592	0.2560401	0.3239859	0.4993647	0.0547073	0.3384427	0.7873292	0.7893840	0.5524814	0.4756082	0.6319445	0.0429633	0.0994214	0.7412769	0.5540434	0.7168575	0.0219683	0.3446719	0.0562371	0.3705969	0.5040685	0.5905571	0.6484653	0.5168572	0.5812691	0.3972619	0.2845970	0.7083415	0.2739462	0.6198300	0.5614530	0.0485012	0.7203408	0.4751907	0.6000456	0.7023438	0.2230990	0.6332630
50	0.0635783	0.6222734	0.0893559	0.6379832	0.6544624	0.0153437	0.5566633	0.5049343	0.6735802	0.5213375	0.6258647	0.5130179	0.2614219	0.3752250	0.3166645	0.5792905	0.0463199	0.4216746	0.8235021	0.3198199	0.6714651	0.4183541	0.5748283	0.0352927	0.1051575	0.7514828	0.6358634	0.7757216	0.2357653	0.2185670	0.1035364	0.2972645	0.5183054	0.4563251	0.6271333	0.4449417	0.6046934	0.4296080	0.1495364	0.7596216	0.2707701	0.5479917	0.5578777	0.0131359	0.5867061	0.4059715	0.4731321	0.7929680	0.1323005	0.7117309
100	0.0771813	0.6121919	0.1061329	0.5972735	0.7824149	0.0514943	0.6737327	0.4441919	0.7024723	0.4915312	0.5788446	0.5446606	0.1835179	0.3846732	0.3209855	0.4809779	0.0386703	0.5123724	0.6207918	0.2293614	0.5249813	0.4095491	0.7717384	0.0274417	0.0710607	0.7686842	0.7613415	0.7232984	0.2704266	0.1324838	0.0833133	0.1854844	0.4097431	0.4900274	0.6260849	0.4545887	0.6233334	0.4778528	0.1615453	0.7012598	0.3520711	0.5755504	0.4235261	0.0109812	0.5188559	0.4085561	0.4987028	0.6704206	0.2677720	0.6889214
150	0.0721297	0.8216183	0.1532625	0.6315212	0.8172254	0.0475388	0.7153272	0.4388937	0.5984542	0.5581487	0.4799930	0.7181064	0.0836451	0.3755129	0.4325638	0.5260953	0.0674055	0.4732668	0.6243060	0.2139050	0.6999340	0.4245992	0.7608627	0.0356412	0.0860497	0.7157117	0.4897535	0.8217697	0.2442019	0.1108086	0.0912216	0.1861941	0.3897386	0.5833013	0.6815349	0.4165175	0.6060708	0.4125856	0.0806430	0.6516653	0.2560813	0.5352175	0.5260037	0.0145606	0.5404108	0.4201411	0.4829730	0.6314079	0.1844694	0.5472379
200	0.0712481	0.6747423	0.1459237	0.6170894	0.6922964	0.0378086	0.6890147	0.4345657	0.7193397	0.4823206	0.4952333	0.7454663	0.0190924	0.3462258	0.3257387	0.4658595	0.0242678	0.5023279	0.6573953	0.2137869	0.7257356	0.4629313	0.7066901	0.0423380	0.1222505	0.6551046	0.5761334	0.8478109	0.2914237	0.1181017	0.1189000	0.2434340	0.5050520	0.6657179	0.8705338	0.4368775	0.7558386	0.3770622	0.0881840	0.7040536	0.2745905	0.4775946	0.6163462	0.0049023	0.4790412	0.4232382	0.4341257	0.7568532	0.2030280	0.6977185
250	0.0667879	0.6625667	0.1396330	0.5500565	0.6641061	0.0484751	0.7393958	0.4420737	0.5888040	0.5917797	0.5554486	0.8719613	0.0244028	0.2365618	0.2917329	0.4963946	0.0277859	0.4516213	0.6371940	0.1689370	0.6180096	0.3192918	0.6953396	0.0204023	0.0864650	0.5887884	0.6724684	0.7366279	0.2673511	0.0964860	0.1052141	0.3078349	0.5208546	0.5720166	0.5717678	0.5014520	0.7432388	0.4418348	0.0760802	0.8112030	0.2944322	0.5546802	0.6135627	0.0012791	0.4387008	0.3576318	0.4262711	0.7010662	0.3219151	0.5579267
300	0.0484994	0.7480679	0.1321440	0.5747644	0.7142965	0.0297304	0.8738735	0.3536743	0.7337575	0.6339379	0.4822193	0.7410442	0.0171291	0.3950185	0.4308854	0.4672886	0.0461393	0.5964907	0.6694014	0.2142077	0.5556408	0.3940103	0.7987782	0.0379969	0.0474418	0.8344351	0.7061717	0.8838604	0.1958640	0.1083988	0.1571616	0.1782216	0.4089601	0.5735524	0.6968864	0.5189501	0.6687755	0.3469678	0.1113012	0.7466960	0.2269459	0.5214350	0.6021236	0.0027555	0.5019510	0.3511038	0.4392313	0.7351600	0.2217109	0.6510333
350	0.0934962	0.8353637	0.1515860	0.6232057	0.7442334	0.0487289	0.6327709	0.3988944	0.7767036	0.5382067	0.5027065	0.8055654	0.0234965	0.2950284	0.3947156	0.5510942	0.0387684	0.5140470	0.8257605	0.2353096	0.4902175	0.2973440	0.6447194	0.0294638	0.0644251	0.7289037	0.5175956	0.7115013	0.3014842	0.1069678	0.0928483	0.2096455	0.4910051	0.6341241	0.8504933	0.4271493	0.5895821	0.4046196	0.0840630	0.7805675	0.3429391	0.5544909	0.5990690	0.0076600	0.5563953	0.3918729	0.5091029	0.6668120	0.1863865	0.6310412
