"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
250	0.0865671	1.0000000	0.4156738	0.3398129	1.0000000	0.0604408	0.9990844	0.7557960	0.9905561	1.0000000	0.1564171	0.9689135	0.9997643	0.0221804	0.9929067	0.8929505	0.5529278	0.4544869	0.8938106	0.8158420	0.9152826	0.6177681	0.9103414	0.8041749	0.1473497	0.9671383	0.8427488	0.9870735	0.0254280	0.4222235	0.0823198	0.3960884	0.4985511	0.8440038	0.9999561	0.7778714	0.8247112	0.5894016	0.4005147	0.9997481	0.3774850	0.5300743	0.8368551	0.0587030	0.9693559	0.3071101	0.7810867	0.9245216	0.2988307	0.9062253
300	0.0865671	1.0000000	0.4215368	0.3394685	1.0000000	0.0657187	0.9988447	0.7577488	0.9899309	1.0000000	0.1094189	0.9658291	0.9996090	0.0207154	0.9963111	0.8933542	0.5566637	0.4546161	0.8934472	0.7786324	0.9152726	0.6171472	0.8759594	0.8048341	0.1283471	0.9576556	0.7978964	0.9870646	0.0254281	0.4222235	0.0822454	0.3986945	0.4725527	0.8568466	0.9999561	0.7790169	0.7966341	0.5894067	0.3860377	0.9997481	0.3760383	0.5210458	0.8391201	0.0587030	0.9632258	0.2512699	0.7810867	0.9243049	0.2988307	0.9062253
350	0.0865671	1.0000000	0.4235434	0.3393884	1.0000000	0.0690453	0.9985823	0.7595548	0.9892632	1.0000000	0.0753053	0.9646195	0.9993857	0.0201111	0.9978225	0.8936276	0.5604125	0.4547640	0.8932784	0.7586823	0.9152611	0.6164437	0.8589435	0.8050048	0.1131388	0.9519896	0.7674159	0.9870499	0.0254282	0.4222235	0.0822171	0.4005897	0.4596892	0.8659704	0.9999561	0.7798795	0.7798439	0.5894123	0.3785995	0.9997481	0.3750459	0.5173856	0.8407301	0.0587030	0.9566637	0.2202165	0.7810867	0.9242212	0.2988307	0.9062253
400	0.0865671	1.0000000	0.4242032	0.3393698	1.0000000	0.0708338	0.9983574	0.7609061	0.9887040	1.0000000	0.0550168	0.9641916	0.9991452	0.0198105	0.9985158	0.8938483	0.5633504	0.4548955	0.8931877	0.7488196	0.9152510	0.6158234	0.8530360	0.8050490	0.1030334	0.9490594	0.7505336	0.9870312	0.0254283	0.4222235	0.0822072	0.4021549	0.4537303	0.8714107	0.9999561	0.7806096	0.7707611	0.5894173	0.3751029	0.9997481	0.3742692	0.5159553	0.8420443	0.0587030	0.9511142	0.2040822	0.7810867	0.9241925	0.2988307	0.9062253
450	0.0865671	1.0000000	0.4244137	0.3393655	1.0000000	0.0717000	0.9981972	0.7617731	0.9883139	1.0000000	0.0441331	0.9640499	0.9989396	0.0196329	0.9988405	0.8940212	0.5652634	0.4549918	0.8931359	0.7441859	0.9152438	0.6153723	0.8520393	0.8050604	0.0970434	0.9476800	0.7422412	0.9870120	0.0254283	0.4222235	0.0822039	0.4034101	0.4510999	0.8743570	0.9999561	0.7811942	0.7661809	0.5894210	0.3735565	0.9997481	0.3736581	0.5154105	0.8430921	0.0587030	0.9471697	0.1960768	0.7810867	0.9241833	0.2988307	0.9062253
500	0.0865671	1.0000000	0.4244792	0.3393645	1.0000000	0.0720909	0.9980979	0.7622703	0.9880766	1.0000000	0.0386124	0.9640050	0.9987921	0.0195197	0.9989942	0.8941446	0.5663517	0.4550527	0.8931065	0.7420887	0.9152395	0.6150884	0.8525865	0.8050634	0.0937570	0.9470709	0.7384683	0.9869950	0.0254284	0.4222235	0.0822029	0.4043321	0.4499819	0.8758584	0.9999561	0.7816171	0.7639878	0.5894233	0.3729021	0.9997481	0.3732066	0.5152068	0.8438594	0.0587030	0.9447040	0.1922399	0.7810867	0.9241806	0.2988307	0.9062253
550	0.0865671	1.0000000	0.3722917	0.8464085	1.0000000	0.0715653	0.9980440	0.7029889	0.9879502	1.0000000	0.3666260	0.9814630	0.9987008	0.2393174	0.8837008	0.7879404	0.1484289	0.4550863	0.9465106	0.7432135	0.9152372	0.6149324	0.8560711	0.2390425	0.0920953	0.9480210	0.7432808	0.9869818	0.0254284	0.4222235	0.0826914	0.3964793	0.4518286	0.8765563	0.9999561	0.7190061	0.7648475	0.5894239	0.3743296	0.9997481	0.3762343	0.5568639	0.8371356	0.0587030	0.9433355	0.1926429	0.7810867	0.9253890	0.2988307	0.9062253
600	0.0865671	1.0000000	0.2584205	0.9642914	1.0000000	0.0648952	0.9980811	0.6901269	0.9880525	1.0000000	0.4686801	0.9940383	0.9987258	0.3330481	0.8328811	0.7580422	0.0941685	0.4550646	0.9656302	0.7712621	0.9152397	0.6150282	0.8877661	0.0924656	0.0930032	0.9600420	0.8040367	0.9869729	0.0254284	0.4222235	0.0832501	0.3766300	0.4792285	0.8755416	0.9999561	0.6927372	0.7868932	0.5894215	0.3927738	0.9997481	0.3847489	0.6559240	0.8189977	0.0587030	0.9439665	0.2233020	0.7810867	0.9260174	0.2988307	0.9062253
650	0.0865671	1.0000000	0.1924084	0.9916981	1.0000000	0.0555304	0.9983323	0.6854349	0.9886979	1.0000000	0.5163490	0.9978228	0.9989936	0.3765541	0.7852673	0.7469672	0.0784474	0.4549159	0.9725198	0.8417441	0.9152531	0.6157112	0.9385022	0.0545080	0.1013128	0.9778958	0.8736714	0.9869707	0.0254283	0.4222235	0.0834926	0.3605057	0.5406174	0.8692527	0.9999561	0.6791430	0.8333397	0.5894154	0.4274008	0.9997481	0.3924267	0.7250971	0.8033027	0.0587030	0.9494365	0.3104921	0.7810867	0.9261619	0.2988307	0.9062253
700	0.0865671	1.0000000	0.1650825	0.9980699	1.0000000	0.0497168	0.9986910	0.6817390	0.9896135	1.0000000	0.5682240	0.9988819	0.9993398	0.3972203	0.7177404	0.7421099	0.0662603	0.4547099	0.9750426	0.9121350	0.9152696	0.6166831	0.9719898	0.0446785	0.1183186	0.9894743	0.9039690	0.9869795	0.0254281	0.4222235	0.0835818	0.3506506	0.6099127	0.8570174	0.9999561	0.6720882	0.8801794	0.5894080	0.4584374	0.9997481	0.3975561	0.7598896	0.7932664	0.0587030	0.9579677	0.4206549	0.7810867	0.9261939	0.2988307	0.9062253
750	0.0865671	1.0000000	0.1549864	0.9995513	1.0000000	0.0471142	0.9989813	0.6788771	0.9903501	1.0000000	0.6281821	0.9991768	0.9995910	0.4077123	0.6436728	0.7395616	0.0581854	0.4545488	0.9759828	0.9543455	0.9152812	0.6174619	0.9878474	0.0421330	0.1384239	0.9947769	0.9135567	0.9869984	0.0254280	0.4222235	0.0836126	0.3447283	0.6641406	0.8431774	0.9999561	0.6680738	0.9135485	0.5894021	0.4778724	0.9997481	0.4008126	0.7753407	0.7870340	0.0587030	0.9654902	0.5070668	0.7810867	0.9262011	0.2988307	0.9062253
800	0.0865671	1.0000000	0.1514720	0.9998957	1.0000000	0.0460793	0.9991587	0.6770835	0.9907965	1.0000000	0.6780962	0.9992593	0.9997348	0.4135635	0.5832813	0.7380079	0.0539186	0.4544530	0.9763378	0.9746589	0.9152873	0.6179324	0.9946264	0.0414738	0.1550953	0.9969122	0.9163510	0.9870208	0.0254279	0.4222235	0.0836229	0.3409830	0.6978139	0.8324187	0.9999561	0.6655445	0.9333620	0.5893985	0.4879805	0.9997481	0.4029220	0.7817572	0.7829971	0.0587030	0.9704553	0.5599033	0.7810867	0.9262027	0.2988307	0.9062253
850	0.0865671	1.0000000	0.1502978	0.9999757	1.0000000	0.0456804	0.9992520	0.6761252	0.9910286	1.0000000	0.7100208	0.9992825	0.9998089	0.4170100	0.5432372	0.7370267	0.0519277	0.4544034	0.9764731	0.9836317	0.9152902	0.6181767	0.9974307	0.0413031	0.1659576	0.9977439	0.9171542	0.9870407	0.0254279	0.4222235	0.0836262	0.3386029	0.7157632	0.8259655	0.9999561	0.6639329	0.9439564	0.5893965	0.4927352	0.9997481	0.4042827	0.7843091	0.7803879	0.0587030	0.9732453	0.5884833	0.7810867	0.9262031	0.2988307	0.9062253
900	0.0865671	1.0000000	0.1499178	0.9999944	1.0000000	0.0455265	0.9992969	0.6756637	0.9911390	1.0000000	0.7273622	0.9992890	0.9998451	0.4190357	0.5199796	0.7364347	0.0510578	0.4543798	0.9765251	0.9874572	0.9152915	0.6182925	0.9985773	0.0412589	0.1719928	0.9980682	0.9173880	0.9870555	0.0254279	0.4222235	0.0836273	0.3371560	0.7243980	0.8226899	0.9999561	0.6629600	0.9492522	0.5893955	0.4948408	0.9997481	0.4051263	0.7852938	0.7787835	0.0587030	0.9746676	0.6029466	0.7810867	0.9262032	0.2988307	0.9062253
950	0.0865671	1.0000000	0.1497979	0.9999987	1.0000000	0.0454665	0.9993174	0.6754558	0.9911887	1.0000000	0.7358880	0.9992909	0.9998622	0.4201853	0.5075807	0.7361012	0.0506914	0.4543691	0.9765452	0.9890592	0.9152921	0.6183443	0.9990439	0.0412475	0.1750153	0.9981956	0.9174579	0.9870654	0.0254279	0.4222235	0.0836276	0.3363297	0.7282689	0.8211881	0.9999561	0.6624127	0.9517754	0.5893950	0.4957354	0.9997481	0.4056212	0.7856657	0.7778600	0.0587030	0.9753481	0.6099618	0.7810867	0.9262032	0.2988307	0.9062253
1000	0.0865671	1.0000000	0.1497609	0.9999997	1.0000000	0.0454431	0.9993264	0.6753659	0.9912101	1.0000000	0.7398219	0.9992914	0.9998701	0.4208088	0.5013400	0.7359254	0.0505405	0.4543645	0.9765530	0.9897218	0.9152923	0.6183665	0.9992332	0.0412445	0.1764289	0.9982459	0.9174796	0.9870714	0.0254279	0.4222235	0.0836277	0.3358856	0.7299197	0.8205399	0.9999561	0.6621246	0.9529342	0.5893948	0.4961037	0.9997481	0.4058958	0.7858040	0.7773611	0.0587030	0.9756597	0.6132612	0.7810867	0.9262032	0.2988307	0.9062253

0	0.0865671	1.0000000	0.1497449	1.0000000	1.0000000	0.0454281	0.9993329	0.6753024	0.9912254	1.0000000	0.7428197	0.9992916	0.9998716	0.4214133	0.4958323	0.7357653	0.0504387	0.4543611	0.9765579	0.9901748	0.9152925	0.6183821	0.9993615	0.0412435	0.1775212	0.9982781	0.9174901	0.9870771	0.0254279	0.4222236	0.0836278	0.3354677	0.7310429	0.8200885	0.9999561	0.6618629	0.9538408	0.5893946	0.4963461	0.9997479	0.4061692	0.7858837	0.7768889	0.0587032	0.9758988	0.6159908	0.7810867	0.9262032	0.2988307	0.9062253
50	0.0396149	0.9360970	0.1508301	1.0000000	1.0000000	0.0273628	0.9993924	0.4918192	0.9778009	0.2552478	0.3181985	0.9997270	0.7809575	0.1511097	0.7644326	0.8687045	0.0478273	0.4428705	0.9671572	0.8439339	0.8401039	0.5966611	0.4035250	0.0335026	0.1911250	0.9980538	0.9154254	0.9870647	0.3039749	0.4345404	0.0836278	0.5932851	0.7309870	0.8637532	0.9999550	0.6400454	0.9538122	0.5903590	0.4712284	0.9997375	0.4171034	0.7858837	0.8158954	0.0276583	0.9781835	0.6410809	0.8038501	0.9262032	0.2522921	0.9264730
100	0.0257165	0.9191419	0.1532066	1.0000000	1.0000000	0.0152842	0.9996421	0.3430655	0.7797603	0.1109836	0.2360902	0.9998319	0.6938609	0.0617289	0.8580394	0.8776348	0.0387932	0.3700865	0.9017563	0.7982250	0.5886541	0.5071608	0.1757500	0.0243127	0.3034555	0.9972952	0.9107777	0.9864418	0.3790699	0.5100845	0.0836278	0.6360906	0.7299514	0.8284724	0.9999524	0.5639570	0.9534930	0.5915401	0.4663982	0.9997089	0.4583584	0.7858837	0.7623808	0.0236110	0.9861302	0.7250622	0.8155997	0.9262032	0.1646462	0.9573258
150	0.0217448	0.9146433	0.1548951	1.0000000	1.0000000	0.0120154	0.9998345	0.2343415	0.5643862	0.0830385	0.2246689	0.9998572	0.6592013	0.0326703	0.8861185	0.8411381	0.0336145	0.2316417	0.7648752	0.7846861	0.4665746	0.3885618	0.0886795	0.0205303	0.5302514	0.9964067	0.9073887	0.9815717	0.3993405	0.7008916	0.0836278	0.6179553	0.7277336	0.7253386	0.9999505	0.4419548	0.9527929	0.5920743	0.4650108	0.9996827	0.5291855	0.7858837	0.6706421	0.0618797	0.9928288	0.8087695	0.8217059	0.9262032	0.1091152	0.9730168
200	0.0206363	0.9134497	0.1557216	1.0000000	1.0000000	0.0111942	0.9999231	0.1879989	0.4958721	0.0776253	0.2223380	0.9998633	0.6454078	0.0231216	0.8950818	0.7874775	0.0318937	0.1237551	0.6497059	0.7807173	0.4356669	0.3008397	0.0553978	0.0192592	0.7486795	0.9957454	0.9056987	0.9689980	0.4048376	0.8568638	0.0836278	0.5943362	0.7254108	0.6563419	0.9999494	0.3151821	0.9519931	0.5922787	0.4642941	0.9996660	0.6134176	0.7858837	0.6043276	0.1658888	0.9963188	0.8596374	0.8246674	0.9262032	0.0833438	0.9789682
250	0.0203317	0.9131330	0.1560593	1.0000000	1.0000000	0.0109979	0.9999578	0.1723946	0.4771855	0.0765768	0.2217592	0.9998648	0.6399183	0.0199319	0.8984343	0.7463589	0.0313852	0.0712040	0.5889969	0.7795496	0.4286796	0.2532088	0.0426769	0.0188576	0.8761236	0.9953609	0.9049975	0.9513938	0.4063159	0.9352005	0.0836278	0.5800623	0.7236943	0.6272222	0.9999490	0.2272121	0.9513388	0.5923533	0.4638594	0.9996572	0.6852222	0.7858837	0.5741143	0.2935401	0.9978507	0.8846999	0.8260188	0.9262032	0.0728577	0.9809664
300	0.0202488	0.9130490	0.1561836	1.0000000	1.0000000	0.0109555	0.9999704	0.1674544	0.4721638	0.0763737	0.2216093	0.9998651	0.6377337	0.0188593	0.8997540	0.7244193	0.0312309	0.0496301	0.5618686	0.7792087	0.4271297	0.2307977	0.0378149	0.0187344	0.9335663	0.9951654	0.9047356	0.9350114	0.4067095	0.9705719	0.0836278	0.5733000	0.7226591	0.6168550	0.9999488	0.1803533	0.9509004	0.5923800	0.4636146	0.9996528	0.7330474	0.7858837	0.5626377	0.3916119	0.9984744	0.8959979	0.8266096	0.9262032	0.0688825	0.9815945
350	0.0202265	0.9130267	0.1562264	1.0000000	1.0000000	0.0109484	0.9999749	0.1658799	0.4708172	0.0763343	0.2215707	0.9998652	0.6368642	0.0184979	0.9002784	0.7145740	0.0311820	0.0412554	0.5504279	0.7791117	0.4267855	0.2209338	0.0359566	0.0186973	0.9569839	0.9950736	0.9046439	0.9233923	0.4068138	0.9861239	0.0836278	0.5703999	0.7221116	0.6134289	0.9999488	0.1587862	0.9506427	0.5923893	0.4634896	0.9996509	0.7601004	0.7858837	0.5585174	0.4514567	0.9987175	0.9008863	0.8268606	0.9262032	0.0674401	0.9817838
400	0.0202204	0.9130208	0.1562404	1.0000000	1.0000000	0.0109483	0.9999764	0.1653626	0.4704561	0.0763267	0.2215608	0.9998652	0.6365182	0.0183761	0.9004872	0.7104939	0.0311662	0.0380563	0.5457143	0.7790855	0.4267082	0.2167396	0.0352464	0.0186863	0.9661821	0.9950327	0.9046132	0.9164518	0.4068414	0.9928982	0.0836278	0.5692119	0.7218471	0.6123524	0.9999487	0.1496236	0.9505044	0.5923926	0.4634306	0.9996500	0.7738639	0.7858837	0.5570540	0.4840365	0.9988092	0.9029577	0.8269652	0.9262032	0.0669320	0.9818393
450	0.0202188	0.9130192	0.1562449	1.0000000	1.0000000	0.0109490	0.9999770	0.1651866	0.4703592	0.0763252	0.2215584	0.9998652	0.6363805	0.0183351	0.9005704	0.7088693	0.0311611	0.0368367	0.5437939	0.7790791	0.4266904	0.2149923	0.0349750	0.0186831	0.9697432	0.9950152	0.9046032	0.9127309	0.4068487	0.9958359	0.0836278	0.5687373	0.7217274	0.6120309	0.9999487	0.1459096	0.9504349	0.5923937	0.4634044	0.9996496	0.7803897	0.7858837	0.5565316	0.5006759	0.9988429	0.9038253	0.8270082	0.9262032	0.0667566	0.9818552
500	0.0202184	0.9130188	0.1562462	1.0000000	1.0000000	0.0109494	0.9999771	0.1651249	0.4703331	0.0763249	0.2215578	0.9998652	0.6363257	0.0183213	0.9006036	0.7082373	0.0311595	0.0363704	0.5430166	0.7790779	0.4266862	0.2142742	0.0348712	0.0186822	0.9711139	0.9950079	0.9046000	0.9108713	0.4068506	0.9971062	0.0836278	0.5685508	0.7216758	0.6119409	0.9999487	0.1444479	0.9504017	0.5923941	0.4633933	0.9996494	0.7833371	0.7858837	0.5563436	0.5088393	0.9988549	0.9041865	0.8270258	0.9262032	0.0666971	0.9818597
550	0.0691480	0.9769217	0.1550831	1.0000000	1.0000000	0.0121358	0.9999770	0.2911264	0.4922151	0.8210770	0.7621382	0.9994299	0.8552672	0.4069975	0.3815116	0.2867178	0.0312249	0.1262687	0.6274326	0.9256369	0.4356593	0.2850977	0.6307222	0.0221987	0.8886081	0.9956207	0.9069748	0.9101057	0.1282827	0.9126044	0.0836278	0.1762079	0.7216937	0.5986352	0.9999500	0.1668638	0.9504186	0.5920526	0.4883862	0.9996634	0.7672447	0.7858837	0.3794323	0.3842183	0.9987955	0.8798832	0.8050670	0.9262032	0.1225407	0.9615152
600	0.0824579	0.9938767	0.1526620	1.0000000	1.0000000	0.0229234	0.9999666	0.4683705	0.7666866	0.9653412	0.9219875	0.9993249	0.9424001	0.5370985	0.1809990	0.3300435	0.0316605	0.3109747	0.8114992	0.9712864	0.5951374	0.4402298	0.8582158	0.0312514	0.7695070	0.9968352	0.9118018	0.9212106	0.0531558	0.6713117	0.0836278	0.0911874	0.7227498	0.5602873	0.9999527	0.2650588	0.9507561	0.5909679	0.4932332	0.9996950	0.6988245	0.7858837	0.3540462	0.2043360	0.9979382	0.7921465	0.7930381	0.9262032	0.2136986	0.9299386
650	0.0857214	0.9983753	0.1510171	1.0000000	1.0000000	0.0354428	0.9999008	0.5850190	0.9211523	0.9932863	0.9617156	0.9992996	0.9770748	0.5688027	0.1403241	0.5056896	0.0341494	0.3998627	0.9078964	0.9846160	0.7786173	0.5375801	0.9451951	0.0373544	0.5638044	0.9975985	0.9150195	0.9475480	0.0329028	0.5366581	0.0836278	0.1249521	0.7250083	0.6253400	0.9999546	0.4142298	0.9514805	0.5900989	0.4946714	0.9997199	0.6006001	0.7858837	0.4370379	0.1221199	0.9950082	0.7125824	0.7866629	0.9262032	0.2648697	0.9141796
700	0.0864355	0.9995689	0.1502334	1.0000000	1.0000000	0.0419851	0.9997526	0.6379665	0.9703885	0.9986995	0.9332516	0.9992935	0.9908628	0.5471784	0.2134867	0.6291529	0.0393035	0.4341045	0.9488464	0.9884829	0.8637532	0.5839262	0.9785360	0.0399658	0.3742177	0.9979725	0.9165396	0.9668394	0.0274429	0.4733917	0.0836278	0.1958629	0.7273370	0.7252922	0.9999555	0.5317620	0.9522832	0.5896647	0.4954218	0.9997344	0.5186881	0.7858837	0.5677466	0.0861452	0.9897345	0.6642882	0.7835637	0.9262032	0.2865717	0.9085308
750	0.0865643	0.9998856	0.1499180	1.0000000	1.0000000	0.0444265	0.9995841	0.6601927	0.9850623	0.9997481	0.8640923	0.9992921	0.9963271	0.5057473	0.3196042	0.6892956	0.0445080	0.4468185	0.9654907	0.9896329	0.8961665	0.6041013	0.9913467	0.0408717	0.2656908	0.9981439	0.9171508	0.9773500	0.0259711	0.4447760	0.0836278	0.2562915	0.7290372	0.7817505	0.9999558	0.5991856	0.9529238	0.5894885	0.4958699	0.9997417	0.4660852	0.7858837	0.6670979	0.0705449	0.9841948	0.6389474	0.7821506	0.9262032	0.2946849	0.9068152
800	0.0865770	0.9999697	0.1498030	1.0000000	1.0000000	0.0451806	0.9994594	0.6693070	0.9893723	0.9999512	0.8048289	0.9992917	0.9984815	0.4700489	0.4010040	0.7157899	0.0478410	0.4515333	0.9721573	0.9899900	0.9081189	0.6125405	0.9962760	0.0411471	0.2143036	0.9982203	0.9173749	0.9825553	0.0255743	0.4320735	0.0836278	0.2947194	0.7300535	0.8057643	0.9999560	0.6330198	0.9533455	0.5894249	0.4961182	0.9997452	0.4363853	0.7858837	0.7237838	0.0638041	0.9801749	0.6265612	0.7815334	0.9262032	0.2974957	0.9063547
850	0.0865732	0.9999919	0.1497637	1.0000000	1.0000000	0.0453806	0.9993889	0.6729709	0.9906474	0.9999905	0.7704436	0.9992916	0.9993280	0.4469148	0.4493956	0.7272180	0.0494528	0.4532937	0.9748118	0.9901077	0.9125640	0.6160061	0.9981739	0.0412221	0.1920685	0.9982537	0.9174522	0.9850216	0.0254673	0.4264993	0.0836278	0.3158108	0.7305872	0.8150272	0.9999560	0.6489844	0.9535902	0.5894038	0.4962435	0.9997468	0.4208137	0.7858837	0.7523793	0.0608974	0.9778688	0.6207540	0.7812715	0.9262032	0.2984181	0.9062463
900	0.0865698	0.9999979	0.1497508	1.0000000	1.0000000	0.0454245	0.9993554	0.6744118	0.9910353	0.9999982	0.7540145	0.9992916	0.9996604	0.4339572	0.4744981	0.7321334	0.0501037	0.4539560	0.9758659	0.9901493	0.9142432	0.6174181	0.9989046	0.0412400	0.1830108	0.9982680	0.9174779	0.9861588	0.0254385	0.4240716	0.0836278	0.3264156	0.7308437	0.8184000	0.9999561	0.6562512	0.9537203	0.5893972	0.4963020	0.9997475	0.4130471	0.7858837	0.7659322	0.0596459	0.9767338	0.6181044	0.7811623	0.9262032	0.2987080	0.9062256
950	0.0865682	0.9999994	0.1497467	1.0000000	1.0000000	0.0454308	0.9993413	0.6749668	0.9911591	0.9999996	0.7470420	0.9992916	0.9997911	0.4273098	0.4864495	0.7342382	0.0503354	0.4542066	0.9762839	0.9901649	0.9148860	0.6179916	0.9991858	0.0412435	0.1795047	0.9982740	0.9174862	0.9866729	0.0254307	0.4230199	0.0836278	0.3314424	0.7309592	0.8195607	0.9999561	0.6594692	0.9537852	0.5893953	0.4963278	0.9997478	0.4093177	0.7858837	0.7721098	0.0591077	0.9762312	0.6169182	0.7811174	0.9262032	0.2987956	0.9062234
1000	0.0865675	0.9999998	0.1497455	1.0000000	1.0000000	0.0454302	0.9993358	0.6751769	0.9912010	0.9999999	0.7443237	0.9992916	0.9998427	0.4240958	0.4918135	0.7351306	0.0504099	0.4543020	0.9764495	0.9901710	0.9151343	0.6182242	0.9992940	0.0412438	0.1782103	0.9982765	0.9174889	0.9869016	0.0254286	0.4225658	0.0836278	0.3337243	0.7310088	0.8199356	0.9999561	0.6608600	0.9538160	0.5893948	0.4963387	0.9997480	0.4075815	0.7858837	0.7748443	0.0588766	0.9760252	0.6163945	0.7810991	0.9262032	0.2988211	0.9062241

0	0.0865671	1.0000000	0.1497449	1.0000000	1.0000000	0.0454281	0.9993329	0.6753024	0.9912254	1.0000000	0.7428197	0.9992916	0.9998716	0.4214133	0.4958323	0.7357653	0.0504387	0.4543611	0.9765579	0.9901748	0.9152925	0.6183821	0.9993615	0.0412435	0.1775212	0.9982781	0.9174901	0.9870771	0.0254279	0.4222236	0.0836278	0.3354677	0.7310429	0.8200885	0.9999561	0.6618629	0.9538408	0.5893946	0.4963461	0.9997479	0.4061692	0.7858837	0.7768889	0.0587032	0.9758988	0.6159908	0.7810867	0.9262032	0.2988307	0.9062253
50	0.0865671	1.0000000	0.1545211	0.8975407	1.0000000	0.0454330	0.9993329	0.6675297	0.9897846	0.8215455	0.7428299	0.9992270	0.4143412	0.4218489	0.4957406	0.7355394	0.0504349	0.5958914	0.9749744	0.5050722	0.9029448	0.6140516	0.9993597	0.0412435	0.1401648	0.9982182	0.9174881	0.9938091	0.2914268	0.2438751	0.1423585	0.3350548	0.7305489	0.8200884	0.9999862	0.6615035	0.9537175	0.5893952	0.2123119	0.9998349	0.4063508	0.7813361	0.7764247	0.0265840	0.7989247	0.6211046	0.6987046	0.9849167	0.2988307	0.9062253
100	0.0865671	1.0000000	0.1661239	0.8737198	1.0000000	0.0454897	0.9993326	0.6475696	0.9846971	0.7869775	0.7427159	0.9990615	0.1813156	0.4267529	0.4956897	0.7330612	0.0504367	0.6332198	0.9700399	0.3437625	0.8677746	0.6018150	0.9992973	0.0412435	0.1294217	0.9979404	0.9174637	0.9964757	0.3631357	0.1690806	0.1573233	0.3304630	0.7252456	0.8201279	0.9999950	0.6576008	0.9522548	0.5893970	0.1605233	0.9998721	0.4084220	0.7695516	0.7711780	0.0133824	0.7393369	0.6335106	0.6656482	0.9969123	0.2988307	0.9062253
150	0.0865671	1.0000000	0.1752310	0.8681817	1.0000000	0.0456246	0.9993312	0.6303958	0.9786100	0.7802814	0.7420602	0.9989252	0.0885775	0.4380755	0.4961177	0.7274708	0.0504856	0.6403639	0.9647806	0.2897300	0.8345633	0.5900474	0.9991061	0.0412435	0.1265270	0.9974465	0.9173969	0.9975226	0.3824673	0.1380956	0.1611281	0.3201019	0.7142042	0.8203346	0.9999976	0.6489900	0.9487892	0.5893984	0.1503295	0.9998880	0.4133857	0.7594525	0.7589206	0.0081379	0.7192385	0.6409798	0.6523840	0.9993624	0.2988307	0.9062253
200	0.0865671	1.0000000	0.1800256	0.8668942	1.0000000	0.0457922	0.9993278	0.6202987	0.9740271	0.7789843	0.7405592	0.9988519	0.0516702	0.4515573	0.4974119	0.7208550	0.0505997	0.6403314	0.9610070	0.2712328	0.8138465	0.5822614	0.9988171	0.0412435	0.1255748	0.9968947	0.9172989	0.9979229	0.3876789	0.1253800	0.1620933	0.3079938	0.7024573	0.8207760	0.9999984	0.6390849	0.9445411	0.5893991	0.1476715	0.9998948	0.4195984	0.7535287	0.7439729	0.0061103	0.7123935	0.6411911	0.6470617	0.9998626	0.2988307	0.9062253
250	0.0865671	1.0000000	0.1820925	0.8665948	1.0000000	0.0459370	0.9993231	0.6153801	0.9713598	0.7787330	0.7384508	0.9988203	0.0369820	0.4629299	0.4994221	0.7153219	0.0507511	0.6393386	0.9587976	0.2646473	0.8033341	0.5779763	0.9985218	0.0412435	0.1249451	0.9964435	0.9172017	0.9980679	0.3890838	0.1201867	0.1623376	0.2979634	0.6935987	0.8213548	0.9999986	0.6310140	0.9408630	0.5893994	0.1466226	0.9998977	0.4251155	0.7506369	0.7311094	0.0053407	0.7099883	0.6377891	0.6449261	0.9999646	0.2988307	0.9062253
300	0.0865671	1.0000000	0.1828852	0.8665252	1.0000000	0.0460356	0.9993183	0.6132279	0.9700207	0.7786844	0.7362809	0.9988083	0.0311365	0.4707424	0.5016324	0.7116072	0.0508962	0.6386309	0.9576474	0.2621848	0.7985620	0.5758516	0.9982894	0.0412435	0.1243685	0.9961471	0.9171287	0.9981155	0.3894626	0.1180690	0.1623994	0.2912192	0.6881472	0.8219112	0.9999987	0.6257012	0.9382883	0.5893995	0.1461085	0.9998989	0.4290813	0.7493647	0.7222085	0.0050523	0.7090846	0.6339974	0.6440691	0.9999854	0.2988307	0.9062253
350	0.0865671	1.0000000	0.1831671	0.8665091	1.0000000	0.0460927	0.9993142	0.6123477	0.9694042	0.7786749	0.7344825	0.9988041	0.0288101	0.4754376	0.5035737	0.7094598	0.0510080	0.6382537	0.9570906	0.2612214	0.7965271	0.5748634	0.9981366	0.0412435	0.1238869	0.9959799	0.9170835	0.9981282	0.3895647	0.1172052	0.1624149	0.2872707	0.6852076	0.8223422	0.9999987	0.6226707	0.9367229	0.5893995	0.1458525	0.9998994	0.4315548	0.7488400	0.7168929	0.0049453	0.7087100	0.6311386	0.6437253	0.9999897	0.2988307	0.9062253
